nodenumber     x-coordinate     y-coordinate     z-coordinate
       961   -3.1341138456E-02   -1.8930922434E-02    1.1238518903E-01
       962   -3.1336281850E-02   -4.1117914274E-02    2.4802221952E-02
       963   -3.1330998128E-02   -1.5137343794E-02    4.2628603041E-02
       964   -3.1325297710E-02   -3.6065140362E-02    1.7957731991E-02
       965   -3.1323994879E-02   -4.2636101345E-02    3.5646279073E-02
       966   -3.1320364326E-02   -1.2775468273E-02    1.1895337272E-01
       967   -3.1319501900E-02   -1.8049830205E-02    2.7554209931E-02
       968   -3.1291025133E-02   -1.3152525396E-02    1.1832982349E-01
       969   -3.1283645489E-02   -2.2944318544E-02    1.9644484496E-02
       970   -3.1282388138E-02   -2.2113575481E-02    2.0928184666E-02
       971   -3.1279928356E-02   -4.1451760294E-02    2.5453747141E-02
       972   -3.1277939127E-02   -1.0327489229E-02    1.2692201448E-01
       973   -3.1276905505E-02   -2.8380241081E-02    5.9761312219E-02
       974   -3.1274790828E-02   -1.8198358076E-02    2.7114762464E-02
       975   -3.1274506333E-02   -1.5571194123E-02    3.6556138116E-02
       976   -3.1272914233E-02   -4.2681111115E-02    3.2571366229E-02
       977   -3.1272130621E-02   -1.2851782674E-02    1.1876562644E-01
       978   -3.1270726945E-02   -1.7936997227E-02    1.3603734132E-01
       979   -3.1257088028E-02   -2.0945760777E-02    2.2605666281E-02
       980   -3.1256264842E-02   -1.6087734079E-02    5.6886696275E-02
       981   -3.1250651981E-02   -1.5708341663E-02    4.9659732399E-02
       982   -3.1247385002E-02   -2.2402371917E-02    6.1608113965E-02
       983   -3.1245061303E-02   -2.8413068414E-02    1.4831495487E-02
       984   -3.1242825940E-02   -2.5083728569E-02    1.6557190273E-02
       985   -3.1242399218E-02   -1.8744935374E-02    1.1237745015E-01
       986   -3.1238529310E-02   -3.0347890472E-02    1.4834011125E-02
       987   -3.1235477671E-02   -1.2511012916E-02    1.1924159991E-01
       988   -3.1233286282E-02   -1.5601597604E-02    4.8286442894E-02
       989   -3.1227564301E-02   -1.7835468383E-02    5.9901830973E-02
       990   -3.1214474293E-02   -1.9043484018E-02    6.0792833667E-02
       991   -3.1211217952E-02   -2.1037470826E-02    6.1537997990E-02
       992   -3.1204266261E-02   -2.1264804861E-02    1.3130409045E-01
       993   -3.1187669823E-02   -3.4794858977E-02    1.6670477716E-02
       994   -3.1185903573E-02   -1.9053829554E-02    1.1204255129E-01
       995   -3.1179695503E-02   -3.3353166109E-02    1.5760873590E-02
       996   -3.1170655341E-02   -2.8347704790E-02    1.4643646592E-02
       997   -3.1160609447E-02   -2.1229728051E-02    1.1117966674E-01
       998   -3.1160496091E-02   -3.7920610594E-02    5.1238043570E-02
       999   -3.1156332771E-02   -2.5873927175E-02    6.1183913653E-02
      1000   -3.1154416680E-02   -1.5302434577E-02    1.3605453925E-01
      1001   -3.1154267179E-02   -1.0465250288E-02    1.2959527956E-01
      1002   -3.1154127525E-02   -2.3473855468E-02    1.1789376048E-01
      1003   -3.1139297003E-02   -4.2285543663E-02    2.7648156225E-02
      1004   -3.1138137810E-02   -2.3487504086E-02    1.1873943563E-01
      1005   -3.1119982533E-02   -4.1694699579E-02    2.5538012327E-02
      1006   -3.1118967599E-02   -3.6425423333E-02    5.3351736551E-02
      1007   -3.1116120698E-02   -2.3443642798E-02    1.2066309915E-01
      1008   -3.1115951297E-02   -2.2699267858E-02    1.2644873938E-01
      1009   -3.1112647851E-02   -2.8182090236E-02    1.4519903491E-02
      1010   -3.1098954517E-02   -3.4834108906E-02    5.5151672140E-02
      1011   -3.1092105226E-02   -1.5583802584E-02    5.5846957816E-02
      1012   -3.1090407904E-02   -4.2103585699E-02    4.1563255430E-02
      1013   -3.1071311101E-02   -1.5451405664E-02    5.2497878905E-02
      1014   -3.1067545456E-02   -1.6111276690E-02    3.2894579968E-02
      1015   -3.1064173169E-02   -2.0267986460E-02    2.3196805580E-02
      1016   -3.1060879694E-02   -1.7127726185E-02    1.1362843312E-01
      1017   -3.1060689466E-02   -1.2093598649E-02    1.1971909186E-01
      1018   -3.1056102579E-02   -1.5435485591E-02    5.4753776779E-02
      1019   -3.1052591900E-02   -1.7397236511E-02    1.1334603763E-01
      1020   -3.1033318004E-02   -1.1433123584E-02    1.2113824680E-01
      1021   -3.1032965023E-02   -3.5254258188E-02    5.4822184623E-02
      1022   -3.1023775015E-02   -2.0259723000E-02    1.1104983399E-01
      1023   -3.1019804949E-02   -2.6696896238E-02    1.4747895845E-02
      1024   -3.1019139023E-02   -2.3788906865E-02    1.7428213859E-02
      1025   -3.1018843341E-02   -2.4928261892E-02    1.6012939768E-02
      1026   -3.0996449118E-02   -4.2840367923E-02    3.0226447427E-02
      1027   -3.0988956392E-02   -4.1205460167E-02    2.3912990262E-02
      1028   -3.0985965392E-02   -2.1417337620E-02    1.3064480525E-01
      1029   -3.0975766997E-02   -1.8720916699E-02    2.5459523425E-02
      1030   -3.0973912065E-02   -1.5304578033E-02    5.4575587334E-02
      1031   -3.0963477298E-02   -2.6209009079E-02    1.4851507103E-02
      1032   -3.0958566418E-02   -2.1828848583E-02    1.1109159258E-01
      1033   -3.0957687866E-02   -2.1313700446E-02    6.2195122100E-02
      1034   -3.0952090211E-02   -1.5404246947E-02    3.5484196151E-02
      1035   -3.0950580370E-02   -1.5340846595E-02    3.5776320604E-02
      1036   -3.0949751637E-02   -2.1397606880E-02    1.1084969271E-01
      1037   -3.0947847098E-02   -1.2424512652E-02    1.1896223466E-01
      1038   -3.0941929548E-02   -3.5642365970E-02    1.6722950917E-02
      1039   -3.0941090065E-02   -3.7490481348E-02    1.8387258474E-02
      1040   -3.0938309457E-02   -2.1624280238E-02    1.1093712192E-01
      1041   -3.0936459827E-02   -1.1483815306E-02    1.2089374907E-01
      1042   -3.0933499195E-02   -2.9992851504E-02    1.4015241236E-02
      1043   -3.0930141229E-02   -3.4689782215E-02    1.5987105390E-02
      1044   -3.0920961010E-02   -2.2781291650E-02    1.2589010585E-01
      1045   -3.0919074900E-02   -2.3029626084E-02    1.1365522315E-01
      1046   -3.0916184838E-02   -3.9081689250E-02    4.9794807257E-02
      1047   -3.0914599773E-02   -1.5223183909E-02    5.2950571378E-02
      1048   -3.0911554390E-02   -1.8897103501E-02    1.3467724234E-01
      1049   -3.0904492810E-02   -2.0537952060E-02    1.1075163038E-01
      1050   -3.0898338276E-02   -3.8473285724E-02    1.9371604316E-02
      1051   -3.0887328939E-02   -1.4581585808E-02    4.2763195523E-02
      1052   -3.0872811963E-02   -3.2292541902E-02    5.7764312764E-02
      1053   -3.0865892525E-02   -1.6791309941E-02    5.9899205354E-02
      1054   -3.0860307154E-02   -2.3338601724E-02    1.1516579787E-01
      1055   -3.0848146074E-02   -3.9604472910E-02    2.0735706377E-02
      1056   -3.0843292785E-02   -2.8924669772E-02    1.3760184627E-02
      1057   -3.0833689138E-02   -4.1011445058E-02    2.3065897757E-02
      1058   -3.0831114817E-02   -2.2434631719E-02    1.2731095481E-01
      1059   -3.0826724810E-02   -2.3286887666E-02    1.7557183162E-02
      1060   -3.0826552979E-02   -1.5424616100E-02    1.1499313526E-01
      1061   -3.0822178577E-02   -2.3418498084E-02    1.7333902753E-02
      1062   -3.0820489793E-02   -4.0765942815E-02    2.2563717273E-02
      1063   -3.0815726981E-02   -2.0875973578E-02    1.1053362522E-01
      1064   -3.0811944507E-02   -1.4566044517E-02    4.3862041375E-02
      1065   -3.0808692676E-02   -1.7245902745E-02    6.0569153990E-02
      1066   -3.0798109716E-02   -1.3674799166E-02    1.1690095299E-01
      1067   -3.0789642747E-02   -2.0434490036E-02    6.2403700439E-02
      1068   -3.0783355615E-02   -2.3502808494E-02    1.7071778768E-02
      1069   -3.0776423020E-02   -3.2544836334E-02    5.7709072483E-02
      1070   -3.0768397541E-02   -1.6345462443E-02    5.9627426161E-02
      1071   -3.0762747490E-02   -4.2354823681E-02    2.6186974155E-02
      1072   -3.0756208735E-02   -4.0114120046E-02    4.8077089723E-02
      1073   -3.0752766389E-02   -1.9601471016E-02    2.3576984002E-02
      1074   -3.0747045365E-02   -3.8081122310E-02    1.8568369104E-02
      1075   -3.0731907001E-02   -3.8023927423E-02    1.8471687286E-02
      1076   -3.0731646573E-02   -3.6189958432E-02    5.4275531271E-02
      1077   -3.0729736918E-02   -3.9832207085E-02    4.8732269627E-02
      1078   -3.0727310707E-02   -4.3213919858E-02    3.5603779703E-02
      1079   -3.0724159138E-02   -2.8312318301E-02    6.0836193914E-02
      1080   -3.0719041522E-02   -4.3110368860E-02    2.9966451270E-02
      1081   -3.0718935481E-02   -2.8817028971E-02    6.0527989060E-02
      1082   -3.0718508482E-02   -1.1268593314E-02    1.3208130956E-01
      1083   -3.0714725838E-02   -2.0888879810E-02    1.3146775352E-01
      1084   -3.0702317024E-02   -4.3238332561E-02    3.1762006292E-02
      1085   -3.0698335436E-02   -4.1715126155E-02    4.4134639469E-02
      1086   -3.0695817555E-02   -1.3946388237E-02    1.1641764283E-01
      1087   -3.0679853573E-02   -1.4371700281E-02    4.3416444650E-02
      1088   -3.0676897462E-02   -1.8020722620E-02    1.3502799723E-01
      1089   -3.0658459196E-02   -4.3194474172E-02    3.7131065870E-02
      1090   -3.0651479056E-02   -1.2536744989E-02    1.3430418701E-01
      1091   -3.0643673457E-02   -1.7672338048E-02    6.1379326189E-02
      1092   -3.0639883332E-02   -4.1598989644E-02    2.3745503034E-02
      1093   -3.0633097524E-02   -1.7306952451E-02    6.1106162460E-02
      1094   -3.0627920874E-02   -2.3568255896E-02    1.1678122968E-01
      1095   -3.0626479641E-02   -1.4890096248E-02    4.9469102448E-02
      1096   -3.0625738614E-02   -4.1694781341E-02    4.4392179589E-02
      1097   -3.0624938109E-02   -2.1313366229E-02    2.0495121886E-02
      1098   -3.0615639550E-02   -1.5107570588E-02    1.3566182817E-01
      1099   -3.0614237423E-02   -2.0391715834E-02    1.1031355088E-01
      1100   -3.0613892907E-02   -1.7205061343E-02    6.1060894867E-02
      1101   -3.0612078840E-02   -4.1165832060E-02    2.2758594685E-02
      1102   -3.0609458510E-02   -1.5070126925E-02    3.5249823398E-02
      1103   -3.0605127253E-02   -1.7481509626E-02    1.1257040930E-01
      1104   -3.0596603071E-02   -1.4612103181E-02    4.6662728965E-02
      1105   -3.0592538477E-02   -1.7305639653E-02    2.7375468691E-02
      1106   -3.0575660620E-02   -2.0938302888E-02    1.1011662885E-01
      1107   -3.0569284667E-02   -4.3348699495E-02    3.5867457491E-02
      1108   -3.0567682177E-02   -2.3480072848E-02    1.2067326178E-01
      1109   -3.0563350446E-02   -3.9725925764E-02    2.0224458731E-02
      1110   -3.0556254255E-02   -2.0624669593E-02    2.1519229620E-02
      1111   -3.0548199175E-02   -4.3189526957E-02    2.9052678092E-02
      1112   -3.0547748842E-02   -4.0681195580E-02    2.1697430648E-02
      1113   -3.0546979467E-02   -2.3014817699E-02    1.2436508513E-01
      1114   -3.0542457296E-02   -2.7397961905E-02    1.3306318413E-02
      1115   -3.0525601054E-02   -2.2709546721E-02    1.7543736275E-02
      1116   -3.0523265971E-02   -3.6047380439E-02    5.4758593482E-02
      1117   -3.0518680428E-02   -2.2545097256E-02    1.7822820635E-02
      1118   -3.0514522610E-02   -4.1953149480E-02    2.4192233079E-02
      1119   -3.0513993531E-02   -1.5529338907E-02    3.2765628978E-02
      1120   -3.0513184653E-02   -3.8688543478E-02    1.8733294061E-02
      1121   -3.0512068244E-02   -3.2913159967E-02    1.3935811529E-02
      1122   -3.0509852904E-02   -1.7898694384E-02    2.5970403985E-02
      1123   -3.0494715465E-02   -1.5924373590E-02    5.9896028584E-02
      1124   -3.0491173343E-02   -1.0597435058E-02    1.2396524997E-01
      1125   -3.0485720333E-02   -1.8955046522E-02    1.3396047479E-01
      1126   -3.0476417253E-02   -1.2572957426E-02    1.3400214560E-01
      1127   -3.0475660980E-02   -3.8679972605E-02    5.1355327666E-02
      1128   -3.0468439287E-02   -1.0954261847E-02    1.3043422696E-01
      1129   -3.0452238503E-02   -4.3503791216E-02    3.2782742097E-02
      1130   -3.0451720956E-02   -4.3274144612E-02    2.8925866618E-02
      1131   -3.0449168507E-02   -3.4818038236E-02    1.4961528602E-02
      1132   -3.0447688793E-02   -1.6393827820E-02    2.9357151358E-02
      1133   -3.0436690365E-02   -2.8512433784E-02    6.1232539214E-02
      1134   -3.0427319528E-02   -1.4848937465E-02    3.5373596777E-02
      1135   -3.0418598669E-02   -2.7314992005E-02    6.1996402561E-02
      1136   -3.0406194101E-02   -3.9739042334E-02    1.9868203681E-02
      1137   -3.0401106386E-02   -2.9997450985E-02    6.0260377770E-02
      1138   -3.0389911022E-02   -4.2533078310E-02    4.2325167451E-02
      1139   -3.0370996475E-02   -3.7964123247E-02    5.2606302306E-02
      1140   -3.0368493453E-02   -2.5701151693E-02    1.3684248268E-02
      1141   -3.0362505987E-02   -2.9870333174E-02    6.0418187892E-02
      1142   -3.0359463931E-02   -4.1329126380E-02    4.6083886795E-02
      1143   -3.0357236506E-02   -3.3060816591E-02    1.3660887575E-02
      1144   -3.0354486757E-02   -2.0945233132E-02    6.3530667817E-02
      1145   -3.0341050263E-02   -1.0914387265E-02    1.2995954595E-01
      1146   -3.0340767365E-02   -2.0765920229E-02    1.3120919596E-01
      1147   -3.0338643947E-02   -1.5360437903E-02    3.2715457838E-02
      1148   -3.0331736374E-02   -2.4005331147E-02    6.3508358291E-02
      1149   -3.0330096162E-02   -1.2619858876E-02    1.1777095435E-01
      1150   -3.0327301397E-02   -1.3914704321E-02    4.1678547225E-02
      1151   -3.0323573563E-02   -4.2234604928E-02    2.4300216430E-02
      1152   -3.0318366363E-02   -1.1383858770E-02    1.2040599073E-01
      1153   -3.0317496758E-02   -2.3634464568E-02    1.1638702822E-01
      1154   -3.0315699491E-02   -2.8893631493E-02    1.2554095367E-02
      1155   -3.0310280840E-02   -4.0691392968E-02    4.7775733687E-02
      1156   -3.0308515838E-02   -3.5656247024E-02    5.5497943864E-02
      1157   -3.0305687477E-02   -4.3249938444E-02    3.9323525673E-02
      1158   -3.0304974073E-02   -3.9044999565E-02    5.1068058780E-02
      1159   -3.0300685293E-02   -1.7395775771E-02    6.2043829228E-02
      1160   -3.0300137632E-02   -3.1421481065E-02    5.9332310498E-02
      1161   -3.0298411624E-02   -4.3645622633E-02    3.2468803775E-02
      1162   -3.0298208070E-02   -2.3650512305E-02    1.1721622642E-01
      1163   -3.0296827488E-02   -1.4306343719E-02    3.7392608139E-02
      1164   -3.0288940489E-02   -1.4379250919E-02    5.4243176109E-02
      1165   -3.0285741956E-02   -1.5274004682E-02    1.3509423289E-01
      1166   -3.0275187204E-02   -1.8770355570E-02    6.2983733126E-02
      1167   -3.0272972969E-02   -2.1406716969E-02    1.9292924449E-02
      1168   -3.0264208913E-02   -2.2978802308E-02    1.6234129231E-02
      1169   -3.0256427572E-02   -1.5873419087E-02    1.1365394922E-01
      1170   -3.0252590849E-02   -1.0587817171E-02    1.2409208508E-01
      1171   -3.0242173289E-02   -1.1548774763E-02    1.3174614645E-01
      1172   -3.0239719524E-02   -2.4458709874E-02    6.3596370764E-02
      1173   -3.0232998150E-02   -2.1990774136E-02    1.7952256672E-02
      1174   -3.0222438206E-02   -4.3365288160E-02    2.7954305695E-02
      1175   -3.0209177837E-02   -4.3513352337E-02    3.7932364506E-02
      1176   -3.0206380329E-02   -1.3890197381E-02    3.9663303782E-02
      1177   -3.0203048942E-02   -4.3095689669E-02    2.6560872107E-02
      1178   -3.0195492876E-02   -1.2677600741E-02    1.1748783534E-01
      1179   -3.0193507367E-02   -3.9790436234E-02    4.9934497612E-02
      1180   -3.0184457100E-02   -1.4150720185E-02    3.7615594761E-02
      1181   -3.0180444686E-02   -2.3541494700E-02    1.2014884692E-01
      1182   -3.0176076043E-02   -1.6975714191E-02    6.2011765818E-02
      1183   -3.0173276412E-02   -1.3820641274E-02    4.3816741563E-02
      1184   -3.0155233722E-02   -3.9243809163E-02    5.1003542332E-02
      1185   -3.0150486680E-02   -3.7438256869E-02    5.3660842879E-02
      1186   -3.0145119540E-02   -2.2917523255E-02    1.2462005361E-01
      1187   -3.0142867462E-02   -2.2732842778E-02    1.2541633960E-01
      1188   -3.0142638454E-02   -1.8651983468E-02    1.1070966311E-01
      1189   -3.0142565231E-02   -3.1649471966E-02    1.2585808223E-02
      1190   -3.0141373450E-02   -1.3285400949E-02    1.3405258339E-01
      1191   -3.0132844298E-02   -1.7687586469E-02    2.5615024166E-02
      1192   -3.0129461243E-02   -2.7302029315E-02    1.2436004225E-02
      1193   -3.0128954211E-02   -2.0631914999E-02    2.0434236448E-02
      1194   -3.0128716968E-02   -2.3482189522E-02    1.1390170282E-01
      1195   -3.0122396692E-02   -1.9180394301E-02    6.3543708397E-02
      1196   -3.0118980192E-02   -2.2095795309E-02    1.0974239430E-01
      1197   -3.0115502770E-02   -1.4371544466E-02    5.7400148612E-02
      1198   -3.0115414178E-02   -4.3671560946E-02    3.7070157198E-02
      1199   -3.0115054234E-02   -3.8381811940E-02    1.7456396973E-02
      1200   -3.0114536422E-02   -1.1892244479E-02    1.3222364659E-01
      1201   -3.0113471268E-02   -1.3969677049E-02    4.5984505973E-02
      1202   -3.0112613199E-02   -1.6251491585E-02    2.8816323948E-02
      1203   -3.0111098405E-02   -1.8507073697E-02    2.4114822823E-02
      1204   -3.0110579647E-02   -1.3786400185E-02    4.4238663296E-02
      1205   -3.0108663656E-02   -2.3685992799E-02    1.1796851539E-01
      1206   -3.0106253889E-02   -4.3823875623E-02    3.3492072490E-02
      1207   -3.0105192096E-02   -1.5158384764E-02    5.9891430982E-02
      1208   -3.0105166721E-02   -3.2687821523E-02    5.8568833292E-02
      1209   -3.0096454579E-02   -2.1165060601E-02    1.0928815915E-01
      1210   -3.0083873134E-02   -1.6958573550E-02    1.1228817036E-01
      1211   -3.0082146934E-02   -2.4173343850E-02    1.4243976919E-02
      1212   -3.0071031700E-02   -2.4715261041E-02    6.3886369930E-02
      1213   -3.0059251701E-02   -1.0749193568E-02    1.2267511624E-01
      1214   -3.0056083269E-02   -4.2388694255E-02    2.3864637590E-02
      1215   -3.0055454657E-02   -1.7445111833E-02    6.2701882454E-02
      1216   -3.0054604063E-02   -3.0664151908E-02    1.2138200007E-02
      1217   -3.0040965731E-02   -3.6670519379E-02    1.5539051828E-02
      1218   -3.0040091856E-02   -4.0211332692E-02    1.9695649636E-02
      1219   -3.0037746013E-02   -2.7281358426E-02    1.2252483210E-02
      1220   -3.0033103409E-02   -1.2752616701E-02    1.1713796501E-01
      1221   -3.0027585120E-02   -2.0177172661E-02    1.0946755928E-01
      1222   -3.0021624072E-02   -1.2136152059E-02    1.3244551119E-01
      1223   -3.0019395073E-02   -2.2231784281E-02    6.4410315201E-02
      1224   -3.0017128329E-02   -1.4051557305E-02    5.5120489461E-02
      1225   -3.0001761259E-02   -1.3631608317E-02    4.3760998858E-02
      1226   -2.9989649589E-02   -2.3376521220E-02    1.1281654667E-01
      1227   -2.9989067347E-02   -4.1515943158E-02    4.6461442927E-02
      1228   -2.9973292646E-02   -2.5563465672E-02    6.3774633118E-02
      1229   -2.9973106121E-02   -1.5627874034E-02    1.1346964244E-01
      1230   -2.9969709377E-02   -1.4297256983E-02    3.5788721481E-02
      1231   -2.9969694813E-02   -2.3476336650E-02    1.1339142242E-01
      1232   -2.9969316187E-02   -1.0583019417E-02    1.2447965376E-01
      1233   -2.9960041992E-02   -1.4107106654E-02    4.9534901752E-02
      1234   -2.9941668206E-02   -1.5892139595E-02    6.1530080413E-02
      1235   -2.9941226552E-02   -2.2732753582E-02    1.5665597443E-02
      1236   -2.9940057398E-02   -3.9875143462E-02    5.0261808745E-02
      1237   -2.9937966115E-02   -2.2388618969E-02    1.2653729048E-01
      1238   -2.9933312593E-02   -2.5162553366E-02    6.4025294406E-02
      1239   -2.9931719671E-02   -1.4072638353E-02    5.1313198087E-02
      1240   -2.9917896564E-02   -3.3750473288E-02    1.3088909359E-02
      1241   -2.9917195816E-02   -1.3952700377E-02    5.5813362545E-02
      1242   -2.9909832540E-02   -4.0211272732E-02    4.9658507732E-02
      1243   -2.9907054541E-02   -3.5320683060E-02    5.6398365809E-02
      1244   -2.9902414868E-02   -2.3031482004E-02    6.4629710603E-02
      1245   -2.9896602771E-02   -1.3963844119E-02    5.2927373911E-02
      1246   -2.9888329380E-02   -2.0718569762E-02    1.3067174261E-01
      1247   -2.9878393492E-02   -1.3624359054E-02    3.9105891264E-02
      1248   -2.9876250592E-02   -4.3883110150E-02    2.9244292980E-02
      1249   -2.9874275857E-02   -2.1828440466E-02    1.0908468906E-01
      1250   -2.9873198638E-02   -1.3118971213E-02    1.3339455360E-01
      1251   -2.9854282325E-02   -2.9818467577E-02    1.1610718752E-02
      1252   -2.9853545540E-02   -1.8819958991E-02    1.1011744913E-01
      1253   -2.9852797534E-02   -1.3828923789E-02    3.7595239314E-02
      1254   -2.9833479739E-02   -1.8491106168E-02    1.3333293723E-01
      1255   -2.9831051695E-02   -2.3740870143E-02    1.1630699360E-01
      1256   -2.9830607133E-02   -2.8761716342E-02    1.1556188501E-02
      1257   -2.9822672594E-02   -1.4764306771E-02    3.3134962650E-02
      1258   -2.9815886975E-02   -2.3328712535E-02    1.2206248023E-01
      1259   -2.9813749609E-02   -1.5274833004E-02    6.1061021883E-02
      1260   -2.9807189110E-02   -1.4509298214E-02    5.9588090860E-02
      1261   -2.9805677032E-02   -1.5273911110E-02    1.3425422577E-01
      1262   -2.9804089867E-02   -1.3807972625E-02    4.7689713521E-02
      1263   -2.9797863390E-02   -3.1362895216E-02    6.0127719351E-02
      1264   -2.9797805040E-02   -4.3984724969E-02    3.6388914358E-02
      1265   -2.9793132703E-02   -2.1497083971E-02    1.2894500792E-01
      1266   -2.9786420324E-02   -3.5055027331E-02    1.3669239537E-02
      1267   -2.9781890197E-02   -1.3879972831E-02    4.8917033628E-02
      1268   -2.9777783851E-02   -1.3914717111E-02    5.7312293857E-02
      1269   -2.9776245264E-02   -3.8509732046E-02    1.6832676055E-02
      1270   -2.9775376490E-02   -2.3252748878E-02    1.1166899852E-01
      1271   -2.9758267967E-02   -3.8549207698E-02    5.2758899825E-02
      1272   -2.9748370954E-02   -3.3489123395E-02    5.8351999358E-02
      1273   -2.9744513297E-02   -1.6671049052E-02    6.2859803266E-02
      1274   -2.9742977921E-02   -1.3018494404E-02    1.1630832544E-01
      1275   -2.9742835219E-02   -1.0956663869E-02    1.2854082415E-01
      1276   -2.9738824625E-02   -1.4817712312E-02    3.2598419909E-02
      1277   -2.9732507146E-02   -2.3164195878E-02    1.1124219899E-01
      1278   -2.9710817391E-02   -1.0844535770E-02    1.2782827964E-01
      1279   -2.9709954811E-02   -2.1625164439E-02    1.2853803996E-01
      1280   -2.9695475029E-02   -3.9180399494E-02    1.7467483085E-02
      1281   -2.9690840678E-02   -1.1404821918E-02    1.3010936886E-01
      1282   -2.9686681794E-02   -2.3645095618E-02    1.1920827497E-01
      1283   -2.9680817090E-02   -1.3985317957E-02    3.5984009168E-02
      1284   -2.9676011494E-02   -2.5680773792E-02    1.2235804011E-02
      1285   -2.9672557082E-02   -1.3816103823E-02    5.7560022648E-02
      1286   -2.9666382716E-02   -1.3666901691E-02    4.7773616521E-02
      1287   -2.9646504339E-02   -3.9794800932E-02    1.8173485466E-02
      1288   -2.9605604973E-02   -2.3597450176E-02    1.1307783791E-01
      1289   -2.9604961650E-02   -4.2894774290E-02    4.3300114442E-02
      1290   -2.9598405148E-02   -3.6602598136E-02    1.4509321667E-02
      1291   -2.9591749912E-02   -4.2530641577E-02    4.4506476919E-02
      1292   -2.9590036870E-02   -2.6477590176E-02    1.1658270305E-02
      1293   -2.9588991584E-02   -1.4954665960E-02    3.1537792294E-02
      1294   -2.9588021460E-02   -2.9322192916E-02    6.2117087796E-02
      1295   -2.9585576411E-02   -4.4281576089E-02    3.1942665388E-02
      1296   -2.9585347235E-02   -1.1109267085E-02    1.2883272136E-01
      1297   -2.9580882052E-02   -4.2254833832E-02    4.5361880528E-02
      1298   -2.9576946073E-02   -2.3509108334E-02    6.5300594612E-02
      1299   -2.9572452456E-02   -2.8627208299E-02    6.2686797330E-02
      1300   -2.9571994975E-02   -1.7645760754E-02    2.4643974470E-02
      1301   -2.9566171343E-02   -1.6268093272E-02    2.7496431741E-02
      1302   -2.9565276441E-02   -1.3177297618E-02    4.3568412593E-02
      1303   -2.9559752750E-02   -2.3539437313E-02    1.2038917637E-01
      1304   -2.9552730360E-02   -2.0052724610E-02    6.5209040719E-02
      1305   -2.9549148580E-02   -2.9737567546E-02    6.1846174952E-02
      1306   -2.9546442230E-02   -3.7052528087E-02    1.4806667075E-02
      1307   -2.9545441356E-02   -1.4021469547E-02    5.9303552973E-02
      1308   -2.9535622972E-02   -1.3564804218E-02    5.3072146701E-02
      1309   -2.9529949656E-02   -1.3843983506E-02    3.6006625818E-02
      1310   -2.9525572847E-02   -1.0666997241E-02    1.2406086568E-01
      1311   -2.9496969779E-02   -2.6508136052E-02    1.1463716719E-02
      1312   -2.9493920526E-02   -2.1901127187E-02    6.5638917158E-02
      1313   -2.9488829973E-02   -1.2054661109E-02    1.1768518460E-01
      1314   -2.9480965293E-02   -3.5705498974E-02    1.3517394190E-02
      1315   -2.9477481144E-02   -1.3503313826E-02    5.3062885649E-02
      1316   -2.9477250433E-02   -3.6777993170E-02    1.4407408067E-02
      1317   -2.9476941507E-02   -1.6904568258E-02    2.5910662336E-02
      1318   -2.9474645383E-02   -3.2697245294E-02    5.9434289058E-02
      1319   -2.9462496487E-02   -4.3626339859E-02    2.5571352289E-02
      1320   -2.9444523354E-02   -4.1378601991E-02    2.0196293773E-02
      1321   -2.9441031400E-02   -1.7913410970E-02    2.3916745525E-02
      1322   -2.9439644886E-02   -1.8240007717E-02    1.3289164475E-01
      1323   -2.9436689070E-02   -1.3346742349E-02    4.6971724636E-02
      1324   -2.9430340724E-02   -4.1747516480E-02    2.0834814358E-02
      1325   -2.9422726994E-02   -4.4245035420E-02    3.6885269773E-02
      1326   -2.9416389973E-02   -1.4100192976E-02    1.1430730848E-01
      1327   -2.9411049503E-02   -1.7777243006E-02    1.3312369894E-01
      1328   -2.9410126316E-02   -1.5981821960E-02    1.3358088599E-01
      1329   -2.9402993407E-02   -1.3292863782E-02    4.6779190329E-02
      1330   -2.9397472079E-02   -2.5520992999E-02    6.5020585921E-02
      1331   -2.9389584302E-02   -4.1724148895E-02    4.7228565081E-02
      1332   -2.9382845722E-02   -3.8716757909E-02    1.6195010892E-02
      1333   -2.9378837190E-02   -1.7343886211E-02    2.4868762246E-02
      1334   -2.9371580399E-02   -4.4313141613E-02    3.6558703307E-02
      1335   -2.9361503047E-02   -2.5602706134E-02    6.5060277337E-02
      1336   -2.9359955340E-02   -1.5071570812E-02    1.1310785314E-01
      1337   -2.9349128883E-02   -1.3455305029E-02    5.0052318710E-02
      1338   -2.9347868526E-02   -2.2811913484E-02    6.5946123648E-02
      1339   -2.9340079617E-02   -1.6444592338E-02    1.1166107719E-01
      1340   -2.9335217897E-02   -2.1767681569E-02    1.5579036828E-02
      1341   -2.9331021904E-02   -2.5679821464E-02    1.1565297716E-02
      1342   -2.9329457786E-02   -1.3182632421E-02    4.6425439046E-02
      1343   -2.9328781369E-02   -1.7072047000E-02    6.4246280622E-02
      1344   -2.9328224570E-02   -3.5222062257E-02    1.2847143855E-02
      1345   -2.9326990931E-02   -1.8064328910E-02    2.3432407434E-02
      1346   -2.9320191530E-02   -4.3858109338E-02    4.0241191935E-02
      1347   -2.9315438698E-02   -4.0972838059E-02    4.9180720236E-02
      1348   -2.9315172420E-02   -2.2896990273E-02    1.2396294577E-01
      1349   -2.9309320238E-02   -1.7353975456E-02    1.3313233641E-01
