nodenumber     x-coordinate     y-coordinate     z-coordinate
       143   -1.3675472954E-02   -6.2949916811E-03    1.1712868684E-01
       144   -1.3611583875E-02   -5.7240001835E-03    1.2150627831E-01
       145   -1.3574487600E-02   -6.1296685356E-03    1.2000123029E-01
       146   -1.3559891367E-02   -6.3057006989E-03    1.1861073376E-01
       147   -1.3555416677E-02   -5.1327590589E-03    1.1290123237E-01
       148   -1.3542183392E-02    1.4970972822E-03    1.1482265332E-01
       149   -1.3506985551E-02   -2.4823429134E-03    1.1067689246E-01
       150   -1.3481144922E-02   -6.2522607619E-03    1.1637763685E-01
       151   -1.3437796821E-02    1.3782340493E-03    1.1422881789E-01
       152   -1.3430680545E-02    1.3637802856E-03    1.2064034697E-01
       153   -1.3424435300E-02   -6.1904414060E-04    1.2390824937E-01
       154   -1.3391515150E-02    1.7313698384E-03    1.1592919864E-01
       155   -1.3368949556E-02   -3.7573313436E-03    1.1103207124E-01
       156   -1.3322289305E-02    1.7960127585E-03    1.1661971671E-01
       157   -1.3301176260E-02   -2.8108640511E-03    1.1045799220E-01
       158   -1.3298584710E-02   -6.2565401544E-03    1.1879388148E-01
       159   -1.3296813728E-02   -1.5329348753E-04    1.1121887052E-01
       160   -1.3258053919E-02   -6.2105324632E-04    1.2368108972E-01
       161   -1.3225489888E-02    1.8010378636E-03    1.1658338798E-01
       162   -1.3216563669E-02   -1.7501048902E-03    1.1024537474E-01
       163   -1.3206388441E-02   -2.0873101821E-04    1.2326543822E-01
       164   -1.3146688896E-02   -6.2156472732E-03    1.1557667486E-01
       165   -1.3132405446E-02   -6.1262017360E-03    1.1940770571E-01
       166   -1.3116692391E-02   -4.9014413856E-03    1.2237478339E-01
       167   -1.3112259312E-02   -6.2930839090E-04    1.2348242723E-01
       168   -1.3040326510E-02    6.6547372280E-04    1.2182890857E-01
       169   -1.3033586704E-02    1.0490798330E-03    1.1272057850E-01
       170   -1.3026875448E-02   -6.0202526330E-03    1.1974702717E-01
       171   -1.2985370219E-02    1.1086439573E-03    1.2077020062E-01
       172   -1.2963069401E-02   -1.1636438773E-03    1.2356910807E-01
       173   -1.2962649175E-02   -3.7129631036E-03    1.2329760745E-01
       174   -1.2950952770E-02   -3.1111431399E-03    1.2356496309E-01
       175   -1.2946374069E-02   -1.3708094411E-03    1.2362067941E-01
       176   -1.2939286996E-02    1.4069103789E-03    1.1362679686E-01
       177   -1.2865672420E-02    1.5474768827E-03    1.1409338974E-01
       178   -1.2854075294E-02   -6.6689856927E-04    1.1016048563E-01
       179   -1.2828130713E-02   -5.9404481236E-03    1.1975581628E-01
       180   -1.2809573279E-02   -2.7325630537E-03    1.2346892411E-01
       181   -1.2809378846E-02   -6.2579268669E-03    1.1811014814E-01
       182   -1.2682815675E-02    4.2764069838E-04    1.2171277252E-01
       183   -1.2662496728E-02   -3.2310243622E-03    1.2310962842E-01
       184   -1.2650332044E-02   -5.3495667404E-03    1.1199544278E-01
       185   -1.2640864652E-02   -4.3754141894E-03    1.2231834451E-01
       186   -1.2624027182E-02    6.6994832031E-04    1.1136396632E-01
       187   -1.2617738222E-02   -4.3318287377E-03    1.1045430645E-01
       188   -1.2568121637E-02   -6.3317075648E-03    1.1607013793E-01
       189   -1.2560669529E-02    1.5395847647E-03    1.1866288690E-01
       190   -1.2544024240E-02    1.3934683507E-04    1.2191817320E-01
       191   -1.2534282358E-02    1.2270421087E-03    1.1978358092E-01
       192   -1.2498352942E-02   -2.8968516431E-03    1.2298365258E-01
       193   -1.2475609024E-02   -4.1823857943E-03    1.2226199189E-01
       194   -1.2472924106E-02   -5.7138679519E-03    1.1258847339E-01
       195   -1.2415481688E-02    6.0084715350E-04    1.2103534434E-01
       196   -1.2308074613E-02   -2.0666705495E-03    1.2281764008E-01
       197   -1.2279919955E-02   -1.9089002085E-04    1.0973124593E-01
       198   -1.2225307737E-02   -6.0683659657E-03    1.1840172860E-01
       199   -1.2219889115E-02   -4.4286197396E-03    1.2167663108E-01
       200   -1.2216421973E-02   -3.5456156641E-03    1.0922865323E-01
       201   -1.2208978739E-02   -6.1979451008E-03    1.1769764968E-01
       202   -1.2208726667E-02   -2.6547006418E-03    1.0884088421E-01
       203   -1.2207068148E-02   -6.3361416174E-03    1.1616654945E-01
       204   -1.2177572797E-02   -4.1282423026E-03    1.2188804497E-01
       205   -1.2063627845E-02   -5.9878894724E-03    1.1285852899E-01
       206   -1.2005401655E-02    1.2696289284E-03    1.1185683778E-01
       207   -1.1972687128E-02   -5.7337201172E-03    1.1917931837E-01
       208   -1.1880698448E-02   -1.9332047070E-03    1.0830712686E-01
       209   -1.1878130248E-02    1.5969255353E-03    1.1736722547E-01
       210   -1.1816109415E-02   -3.1542099657E-03    1.2193350602E-01
       211   -1.1799556604E-02    1.6178011274E-03    1.1297287826E-01
       212   -1.1776596070E-02    1.1469007080E-03    1.1890222434E-01
       213   -1.1746785037E-02    1.6668447686E-03    1.1674263585E-01
       214   -1.1605717134E-02    1.7287992557E-03    1.1352240584E-01
       215   -1.1603292290E-02   -6.0537336406E-03    1.1758825867E-01
       216   -1.1526078197E-02   -5.6621432677E-03    1.1106965416E-01
       217   -1.1510341231E-02   -5.4981407292E-03    1.1065676746E-01
       218   -1.1458533286E-02   -6.3319720945E-03    1.1530348356E-01
       219   -1.1454064869E-02   -6.2514295744E-03    1.1333899890E-01
       220   -1.1444828382E-02   -1.8483283297E-03    1.2155508953E-01
       221   -1.1427520609E-02   -2.1432944458E-03    1.2155065507E-01
       222   -1.1417256224E-02   -2.6352836511E-03    1.2149421790E-01
       223   -1.1378053279E-02   -6.2227062937E-03    1.1637445892E-01
       224   -1.1376390709E-02   -1.9547236880E-03    1.0757843191E-01
       225   -1.1347563212E-02   -4.5559791646E-03    1.2029868429E-01
       226   -1.1321159131E-02   -3.2088604525E-03    1.0774788643E-01
       227   -1.1303747550E-02   -5.5871178220E-03    1.1055584992E-01
       228   -1.1290580977E-02   -5.1784901390E-03    1.0969634103E-01
       229   -1.1245448909E-02    1.3933421264E-03    1.1734185338E-01
       230   -1.1226361847E-02    1.7909791236E-03    1.1432166294E-01
       231   -1.1134903515E-02    1.1200998627E-03    1.1020246435E-01
       232   -1.1130017130E-02   -6.3348300979E-03    1.1481423383E-01
       233   -1.1076990513E-02    8.0268026952E-05    1.0830045583E-01
       234   -1.1046491180E-02   -6.3298297821E-03    1.1481931874E-01
       235   -1.1012566041E-02   -4.8725083675E-03    1.0880297216E-01
       236   -1.0947197590E-02   -5.8812077174E-03    1.1729238275E-01
       237   -1.0912096310E-02   -4.9914810830E-03    1.0883920241E-01
       238   -1.0833364166E-02   -3.7603188944E-03    1.2023534654E-01
       239   -1.0832624376E-02   -5.5402883348E-03    1.1802235035E-01
       240   -1.0816795848E-02   -6.3016031617E-03    1.1280365863E-01
       241   -1.0815037956E-02   -5.5960571248E-03    1.1786896849E-01
       242   -1.0785169766E-02    1.6308111225E-03    1.1553725536E-01
       243   -1.0740163673E-02   -8.0445149759E-05    1.1953907095E-01
       244   -1.0735732324E-02   -3.4906916848E-03    1.2024566011E-01
       245   -1.0700900148E-02   -6.3446408119E-03    1.1334621816E-01
       246   -1.0641094189E-02   -5.5398793346E-03    1.1774958609E-01
       247   -1.0620742548E-02   -6.1116269401E-03    1.1125820742E-01
       248   -1.0616046628E-02    7.9362610293E-04    1.1804422358E-01
       249   -1.0613963469E-02   -5.9731257598E-03    1.1649549145E-01
       250   -1.0521051342E-02   -1.1349375575E-03    1.0655119757E-01
       251   -1.0462897857E-02   -1.6307939260E-03    1.2009454887E-01
       252   -1.0427708932E-02   -5.7431512474E-03    1.0968627239E-01
       253   -1.0357304804E-02    1.4963880297E-03    1.1561708174E-01
       254   -1.0321290589E-02   -5.5180316854E-03    1.1734344318E-01
       255   -1.0305560656E-02   -1.6553221302E-03    1.0607298680E-01
       256   -1.0297603062E-02    1.5270896144E-03    1.1040981411E-01
       257   -1.0293459034E-02    4.4107323580E-04    1.1820321117E-01
       258   -1.0269198622E-02   -5.2453397280E-03    1.0833624479E-01
       259   -1.0268539500E-02    1.0821056979E-03    1.0887917295E-01
       260   -1.0254830818E-02   -6.2580248849E-03    1.1458065287E-01
       261   -1.0221190084E-02   -5.5684151958E-03    1.0893801123E-01
       262   -1.0150372606E-02   -3.3497405035E-04    1.0654825819E-01
       263   -1.0128800910E-02   -3.6473428177E-03    1.0626675882E-01
       264   -1.0101977792E-02   -1.0489448779E-03    1.0598911339E-01
       265   -1.0099484808E-02    9.7519122240E-05    1.1840356781E-01
       266   -1.0091292478E-02    1.6669016250E-03    1.1427012847E-01
       267   -1.0039182875E-02   -2.5153953605E-03    1.0567184012E-01
       268   -1.0032088312E-02   -5.1461655903E-03    1.0781097635E-01
       269   -1.0020261238E-02   -3.4692609218E-03    1.0599645515E-01
       270   -1.0003448063E-02   -1.4151929040E-03    1.0569885704E-01
       271   -9.9923171464E-03   -4.7754571522E-03    1.1810205701E-01
       272   -9.9240060997E-03   -5.8115178974E-03    1.0913679477E-01
       273   -9.9238717246E-03   -6.3254020153E-03    1.1178384699E-01
       274   -9.8984006200E-03   -3.4087638697E-03    1.1908352952E-01
       275   -9.8944401121E-03    1.0328997694E-03    1.0822876934E-01
       276   -9.8868509656E-03   -1.4936278509E-03    1.1922812351E-01
       277   -9.8583999414E-03    1.6729037754E-03    1.1064218978E-01
       278   -9.8428885223E-03   -6.1915239626E-03    1.1054289119E-01
       279   -9.7729164374E-03    1.8595835169E-04    1.0656701883E-01
       280   -9.7709194741E-03    1.1810552795E-04    1.1789780744E-01
       281   -9.7308529050E-03   -5.8609400127E-03    1.1562834855E-01
       282   -9.6989626829E-03   -4.0586697298E-03    1.1840166054E-01
       283   -9.6745151184E-03    1.6528949417E-03    1.1374211816E-01
       284   -9.6688085214E-03   -5.5828722304E-03    1.1626551186E-01
       285   -9.6330484473E-03   -2.8418917570E-03    1.0515598906E-01
       286   -9.6048524824E-03   -2.9958677218E-03    1.0516302229E-01
       287   -9.5554866373E-03    8.4651318241E-04    1.0732957746E-01
       288   -9.4605000398E-03   -5.7790605499E-03    1.0837277284E-01
       289   -9.4533662950E-03    1.5462114718E-03    1.1403967082E-01
       290   -9.4499781349E-03    1.7679338445E-03    1.1211590953E-01
       291   -9.4294009933E-03    1.7476913154E-03    1.1246276163E-01
       292   -9.3648473528E-03   -2.1770111670E-03    1.0465709565E-01
       293   -9.3636403904E-03    1.5976474991E-03    1.1364029778E-01
       294   -9.3535923874E-03   -6.4098721454E-04    1.1802620470E-01
       295   -9.3408600127E-03   -5.1480904590E-03    1.1663754077E-01
       296   -9.3353436346E-03   -4.9274042845E-03    1.1696431340E-01
       297   -9.2989872799E-03   -9.3561424766E-04    1.1813870719E-01
       298   -9.2964154401E-03   -3.5609512420E-03    1.0499228584E-01
       299   -9.2882158272E-03   -1.9135980666E-03    1.1844678740E-01
       300   -9.2855946389E-03   -4.9717536377E-03    1.1683539691E-01
       301   -9.2801107260E-03    9.6761208123E-05    1.1721241984E-01
       302   -9.2325805405E-03    1.0763994041E-03    1.0738922930E-01
       303   -9.2222627959E-03   -6.3066886455E-03    1.1269453613E-01
       304   -9.1791916667E-03   -5.0734513944E-03    1.1652403956E-01
       305   -9.1239073988E-03   -4.3164757802E-03    1.1735726918E-01
       306   -9.1042396043E-03   -6.3611762592E-03    1.1163241385E-01
       307   -9.0740456872E-03    4.1825423983E-04    1.0588815831E-01
       308   -9.0592137196E-03    9.6386762277E-04    1.0687383908E-01
       309   -9.0144835521E-03    1.3829807273E-03    1.0800381701E-01
       310   -8.9918733310E-03   -1.7204421152E-03    1.1798719264E-01
       311   -8.9608869875E-03    9.2624474888E-04    1.0664474201E-01
       312   -8.9263667199E-03    1.0846781139E-03    1.0697164913E-01
       313   -8.9018399609E-03   -2.2145785277E-03    1.1791024157E-01
       314   -8.8428919956E-03   -3.5745273805E-03    1.1748653455E-01
       315   -8.7836449270E-03    1.6824470867E-03    1.0922750522E-01
       316   -8.7819255551E-03   -6.1645427602E-03    1.1310801353E-01
       317   -8.7751886099E-03    1.3050577723E-03    1.1403435657E-01
       318   -8.7633528362E-03    9.4417835551E-04    1.1502399957E-01
       319   -8.7085070708E-03   -5.5114161708E-05    1.0475722332E-01
       320   -8.6668282719E-03    8.3918051310E-04    1.1511313156E-01
       321   -8.6652854970E-03    1.7304950128E-03    1.0952881455E-01
       322   -8.6609916739E-03    1.3554858830E-03    1.0740927990E-01
       323   -8.6565253461E-03    1.6321446432E-03    1.1237299791E-01
       324   -8.6355192788E-03    1.6773716894E-03    1.0897603468E-01
       325   -8.6341200537E-03   -3.0027761022E-03    1.1741766396E-01
       326   -8.6306296395E-03    5.8321140086E-04    1.0551581983E-01
       327   -8.6279075898E-03    1.4284000744E-03    1.1336381863E-01
       328   -8.4860629743E-03   -2.1183585269E-03    1.1731018869E-01
       329   -8.4453516047E-03   -3.7876165240E-03    1.0390396110E-01
       330   -8.3871181328E-03   -1.4172829208E-03    1.1703203806E-01
       331   -8.3577861126E-03    2.4942131539E-04    1.0462040128E-01
       332   -8.3457885752E-03   -5.2936258607E-03    1.0562438586E-01
       333   -8.3410696722E-03   -2.3303012494E-03    1.0317085596E-01
       334   -8.3337119562E-03   -4.5972451740E-03    1.1594234674E-01
       335   -8.3184531796E-03    1.3308317204E-03    1.0683914062E-01
       336   -8.2884259337E-03   -6.1161904325E-03    1.0785623715E-01
       337   -8.1971009586E-03   -5.9419106537E-03    1.0704184179E-01
       338   -8.1686381683E-03   -2.7708101607E-03    1.1680753494E-01
       339   -8.1542880803E-03   -8.4219742085E-04    1.1642202388E-01
       340   -8.1343435350E-03   -4.2012069028E-03    1.1604414766E-01
       341   -8.1227033346E-03   -5.8120328382E-03    1.1348814014E-01
       342   -8.1196723645E-03   -5.8104614890E-03    1.0650623893E-01
       343   -8.1034113750E-03   -1.1701827585E-03    1.1652602202E-01
       344   -8.0969337145E-03    1.3172672185E-04    1.1545126347E-01
       345   -8.0418483633E-03   -1.0763686658E-03    1.0299672962E-01
       346   -7.9871258718E-03   -6.2289885287E-03    1.0801301209E-01
       347   -7.9817397684E-03   -1.2045876481E-03    1.0285196074E-01
       348   -7.9547136056E-03   -5.5900434851E-03    1.1381556864E-01
       349   -7.9415922545E-03   -2.5567306441E-04    1.1565272841E-01
       350   -7.8869923256E-03    7.4253897229E-04    1.1418521866E-01
       351   -7.8867749231E-03   -4.1744493266E-03    1.0340979064E-01
       352   -7.8846233644E-03   -6.3695026628E-03    1.0968405299E-01
       353   -7.8558230136E-03    1.5969281337E-03    1.1142679233E-01
       354   -7.8253309043E-03    1.3387163463E-03    1.0616161575E-01
       355   -7.8058307569E-03   -5.5759506320E-03    1.1363665239E-01
       356   -7.7466270318E-03   -6.3452019495E-03    1.0869782682E-01
       357   -7.7294148401E-03   -1.3867886294E-04    1.0326386400E-01
       358   -7.7275204089E-03    1.1475485397E-03    1.1299936324E-01
       359   -7.7162639554E-03   -5.9605828557E-03    1.0640424379E-01
       360   -7.7086247990E-03    6.8281374832E-04    1.1403824862E-01
       361   -7.7083724181E-03   -6.6708702377E-04    1.0276978542E-01
       362   -7.6196565849E-03   -6.2653677312E-03    1.1088246815E-01
       363   -7.6184568095E-03    1.2623520730E-03    1.1249866167E-01
       364   -7.5939504171E-03   -4.8417294191E-03    1.0377796257E-01
       365   -7.5734014399E-03   -2.3300159928E-04    1.0294291849E-01
       366   -7.5233751824E-03   -1.3271264778E-03    1.1575381118E-01
       367   -7.4889058989E-03   -4.7571395835E-03    1.0350185868E-01
       368   -7.4840951073E-03   -2.8829225417E-03    1.0202793120E-01
       369   -7.4763868517E-03    1.0933429150E-03    1.0492635894E-01
       370   -7.4570442101E-03    1.7232635820E-03    1.0779981780E-01
       371   -7.4266191354E-03   -5.1669386353E-03    1.1388258311E-01
       372   -7.3776765018E-03   -1.7390355254E-03    1.1566448686E-01
       373   -7.3753406057E-03   -8.6819234631E-04    1.1531444871E-01
       374   -7.3456127874E-03   -3.1498863381E-03    1.0192334554E-01
       375   -7.3395838053E-03    9.6781280272E-04    1.0442666484E-01
       376   -7.3349717965E-03   -6.1108795940E-03    1.0644036788E-01
       377   -7.3268462030E-03   -2.2050621247E-03    1.0169831359E-01
       378   -7.3209547124E-03   -5.9375662448E-03    1.1197452069E-01
       379   -7.2803851809E-03   -2.9540920251E-03    1.1548955913E-01
       380   -7.2752424601E-03   -5.0916053413E-03    1.0370214120E-01
       381   -7.2407539680E-03    1.7173568295E-03    1.0958102662E-01
       382   -7.2020954200E-03   -8.3997231983E-04    1.0192250934E-01
       383   -7.1982139568E-03    1.6683568043E-03    1.0997469937E-01
       384   -7.1833354496E-03   -4.4776335186E-03    1.0269767233E-01
       385   -7.1729271544E-03   -2.0701046687E-03    1.0148020007E-01
       386   -7.1341725992E-03   -5.1154018997E-03    1.1354788853E-01
       387   -7.0387247265E-03   -5.8123449495E-03    1.1195919063E-01
       388   -7.0237138356E-03    5.9727715922E-04    1.1320283898E-01
       389   -6.9777029967E-03   -3.4439775333E-03    1.1488608706E-01
       390   -6.9298244730E-03   -6.2386436446E-03    1.0650784198E-01
       391   -6.8681018834E-03   -5.1138317375E-03    1.0314353696E-01
       392   -6.8568179527E-03   -6.2421036706E-03    1.0997962107E-01
       393   -6.8529146709E-03   -6.3000137966E-03    1.0956086938E-01
       394   -6.8488077339E-03   -5.5196019049E-03    1.1241099866E-01
       395   -6.8458245378E-03   -1.1801820090E-04    1.1393418152E-01
       396   -6.8364381207E-03    1.7400373225E-03    1.0862990927E-01
       397   -6.8278803434E-03    1.3616409298E-03    1.1101753242E-01
       398   -6.8047536271E-03   -1.7674836517E-03    1.0098937359E-01
       399   -6.7725352537E-03    8.1252761952E-04    1.1242860515E-01
       400   -6.7338335121E-03   -6.1356853543E-03    1.1038504447E-01
       401   -6.7218212232E-03    3.7217973658E-04    1.0245218578E-01
