nodenumber     x-coordinate     y-coordinate     z-coordinate
       664    2.8324712037E-02   -1.5146921889E-01    3.6467926086E-02
       665    2.8325169883E-02   -1.5612076564E-01    2.6846917720E-02
       666    2.8326439718E-02   -1.5289046996E-01    2.4429197164E-02
       667    2.8327123089E-02   -1.5262742866E-01    2.4459746727E-02
       668    2.8332407240E-02   -1.5721569718E-01    2.9879441101E-02
       669    2.8333509886E-02   -1.5301106372E-01    2.8446090742E-02
       670    2.8333962949E-02   -1.5197256874E-01    2.5846395017E-02
       671    2.8335404327E-02   -1.5195500420E-01    2.5527927224E-02
       672    2.8337761708E-02   -1.5507056026E-01    3.0103190676E-02
       673    2.8339037567E-02   -1.5369628314E-01    2.4660521074E-02
       674    2.8339208755E-02   -1.5705777554E-01    2.8686814478E-02
       675    2.8346539237E-02   -1.5721124056E-01    2.9432632410E-02
       676    2.8348221588E-02   -1.5487247804E-01    2.5458125113E-02
       677    2.8351486055E-02   -1.5135946176E-01    3.6644034680E-02
       678    2.8360923958E-02   -1.5236540722E-01    2.4488073005E-02
       679    2.8367314367E-02   -1.5686416233E-01    2.8204201344E-02
       680    2.8369858251E-02   -1.5600389454E-01    3.0438503379E-02
       681    2.8371707203E-02   -1.5481257591E-01    2.5394916299E-02
       682    2.8372540256E-02   -1.5328741301E-01    2.8809787822E-02
       683    2.8374329498E-02   -1.5628245090E-01    3.0478822531E-02
       684    2.8378945355E-02   -1.5522935627E-01    3.0158294384E-02
       685    2.8379675182E-02   -1.5304489761E-01    2.8501579485E-02
       686    2.8388320460E-02   -1.5608352103E-01    3.0432496608E-02
       687    2.8393600266E-02   -1.5286088778E-01    2.8238903240E-02
       688    2.8395296478E-02   -1.5648931217E-01    3.0450754386E-02
       689    2.8397424660E-02   -1.5217850801E-01    2.6880923865E-02
       690    2.8399891922E-02   -1.5540753859E-01    3.0221820525E-02
       691    2.8400980029E-02   -1.5183557157E-01    2.5584205080E-02
       692    2.8402215300E-02   -1.5345340542E-01    2.4430734672E-02
       693    2.8402854215E-02   -1.5602327165E-01    2.6716348670E-02
       694    2.8404566684E-02   -1.5362489904E-01    2.9140678254E-02
       695    2.8404595403E-02   -1.5609275986E-01    3.0414755605E-02
       696    2.8406626350E-02   -1.5121341869E-01    3.6769713748E-02
       697    2.8407270739E-02   -1.5440580160E-01    2.5048444328E-02
       698    2.8410175335E-02   -1.5245976146E-01    2.7540895760E-02
       699    2.8410779882E-02   -1.5163240604E-01    3.6395773026E-02
       700    2.8410836086E-02   -1.5262836829E-01    2.4235710530E-02
       701    2.8414612948E-02   -1.5184768099E-01    2.5858879568E-02
       702    2.8418167398E-02   -1.5464257293E-01    2.5227376305E-02
       703    2.8419429028E-02   -1.5453961916E-01    2.9766507672E-02
       704    2.8421596297E-02   -1.5225702097E-01    2.7109283294E-02
       705    2.8421621300E-02   -1.5174459689E-01    3.6273348515E-02
       706    2.8427621754E-02   -1.5292638468E-01    2.4201615137E-02
       707    2.8428275716E-02   -1.5699623768E-01    2.8666919650E-02
       708    2.8437696889E-02   -1.5193234908E-01    2.4683579384E-02
       709    2.8437749656E-02   -1.5704982067E-01    2.8888563395E-02
       710    2.8441176838E-02   -1.5682643542E-01    3.0243472428E-02
       711    2.8441780749E-02   -1.5601258515E-01    3.0359328268E-02
       712    2.8443119606E-02   -1.5464289113E-01    2.5211476525E-02
       713    2.8443723683E-02   -1.5643206650E-01    3.0381112217E-02
       714    2.8444468394E-02   -1.5544397025E-01    2.5957934069E-02
       715    2.8446473066E-02   -1.5178303655E-01    2.5040211413E-02
       716    2.8448150476E-02   -1.5226596618E-01    2.4268167350E-02
       717    2.8449577866E-02   -1.5708646979E-01    2.9160072486E-02
       718    2.8453331310E-02   -1.5194076609E-01    3.5312762194E-02
       719    2.8455374859E-02   -1.5172786099E-01    2.5438753917E-02
       720    2.8466196826E-02   -1.5630152242E-01    2.7146459346E-02
       721    2.8467693008E-02   -1.5170679289E-01    2.5294569589E-02
       722    2.8469291561E-02   -1.5135037835E-01    3.6832759688E-02
       723    2.8480001816E-02   -1.5380011388E-01    2.4534414170E-02
       724    2.8480236935E-02   -1.5255918101E-01    2.7782153519E-02
       725    2.8481106396E-02   -1.5703941553E-01    2.9723137932E-02
       726    2.8486136943E-02   -1.5121347817E-01    3.6060551919E-02
       727    2.8488708023E-02   -1.5173473353E-01    2.4866971957E-02
       728    2.8489490748E-02   -1.5167690189E-01    2.5145672511E-02
       729    2.8493723611E-02   -1.5664634325E-01    2.7813792304E-02
       730    2.8494410277E-02   -1.5645032814E-01    3.0303234549E-02
       731    2.8504579942E-02   -1.5523822199E-01    3.0070602176E-02
       732    2.8513038108E-02   -1.5192941944E-01    3.6182492481E-02
       733    2.8514031657E-02   -1.5695626796E-01    2.8742754791E-02
       734    2.8516384147E-02   -1.5431759919E-01    2.4884965029E-02
       735    2.8518579541E-02   -1.5198327659E-01    2.4260704647E-02
       736    2.8522083352E-02   -1.5327179667E-01    2.4154201818E-02
       737    2.8525093836E-02   -1.5172363887E-01    2.4661773536E-02
       738    2.8526320494E-02   -1.5482088658E-01    2.9865862831E-02
       739    2.8532054938E-02   -1.5401300930E-01    2.9386178200E-02
       740    2.8535002068E-02   -1.5158969546E-01    2.5144644208E-02
       741    2.8540199775E-02   -1.5280162707E-01    3.5144648670E-02
       742    2.8542311225E-02   -1.5157306147E-01    2.5421139554E-02
       743    2.8545631938E-02   -1.5671052202E-01    3.0097031278E-02
       744    2.8547088314E-02   -1.5182849103E-01    3.6358624805E-02
       745    2.8547905696E-02   -1.5163555353E-01    2.4762760186E-02
       746    2.8548253993E-02   -1.5665486132E-01    2.7888856689E-02
       747    2.8549063135E-02   -1.5684601376E-01    2.9939719057E-02
       748    2.8550479484E-02   -1.5278280148E-01    3.5183424956E-02
       749    2.8556585277E-02   -1.5697221591E-01    2.9028510387E-02
       750    2.8562428575E-02   -1.5122188950E-01    3.5828705578E-02
       751    2.8565786036E-02   -1.5697689625E-01    2.9296441041E-02
       752    2.8565994468E-02   -1.5152919959E-01    2.5384053043E-02
       753    2.8567036576E-02   -1.5696791564E-01    2.9480056985E-02
       754    2.8570168922E-02   -1.5107858249E-01    3.6472241944E-02
       755    2.8571477022E-02   -1.5491821168E-01    2.9884779719E-02
       756    2.8579811085E-02   -1.5202521544E-01    2.6833432832E-02
       757    2.8580127104E-02   -1.5586083359E-01    2.6502955633E-02
       758    2.8582586540E-02   -1.5215885188E-01    2.7111176283E-02
       759    2.8582775293E-02   -1.5199467953E-01    2.6776533632E-02
       760    2.8587140934E-02   -1.5402785585E-01    2.4582154037E-02
       761    2.8589917595E-02   -1.5179233281E-01    3.6467901897E-02
       762    2.8592990527E-02   -1.5667720070E-01    2.7999119835E-02
       763    2.8594217506E-02   -1.5320126476E-01    2.4011246162E-02
       764    2.8597710143E-02   -1.5216279545E-01    3.6021432159E-02
       765    2.8600979792E-02   -1.5206325171E-01    3.6149476508E-02
       766    2.8603560348E-02   -1.5615043189E-01    3.0174604153E-02
       767    2.8603596170E-02   -1.5147369096E-01    2.5426020445E-02
       768    2.8604009225E-02   -1.5121606625E-01    3.7201881707E-02
       769    2.8604929719E-02   -1.5124697840E-01    3.7165030142E-02
       770    2.8605935027E-02   -1.5519633663E-01    2.9976405378E-02
       771    2.8607333338E-02   -1.5203299632E-01    3.6196468800E-02
       772    2.8612631641E-02   -1.5157314358E-01    3.6773229266E-02
       773    2.8612841396E-02   -1.5182578617E-01    2.4090311508E-02
       774    2.8613139168E-02   -1.5255686564E-01    3.5097036308E-02
       775    2.8614656021E-02   -1.5148517602E-01    3.5430158302E-02
       776    2.8616776787E-02   -1.5103828658E-01    3.6548280659E-02
       777    2.8617199299E-02   -1.5142288006E-01    3.5480523235E-02
       778    2.8623450357E-02   -1.5434812770E-01    2.9561976113E-02
       779    2.8626768064E-02   -1.5162777538E-01    3.6726959900E-02
       780    2.8627961006E-02   -1.5690434178E-01    2.9015798175E-02
       781    2.8632942239E-02   -1.5210227552E-01    2.7054896432E-02
       782    2.8633924252E-02   -1.5172609701E-01    3.5270184440E-02
       783    2.8634272735E-02   -1.5613647067E-01    2.6939068581E-02
       784    2.8634674022E-02   -1.5365860225E-01    2.9105851898E-02
       785    2.8640396118E-02   -1.5102084073E-01    3.6235760274E-02
       786    2.8644385773E-02   -1.5170867496E-01    2.4106314742E-02
       787    2.8647638658E-02   -1.5284875986E-01    2.8262990597E-02
       788    2.8648209874E-02   -1.5174667166E-01    2.4045892439E-02
       789    2.8651709739E-02   -1.5144410108E-01    2.4635187827E-02
       790    2.8652085178E-02   -1.5256433269E-01    3.5606720596E-02
       791    2.8656049783E-02   -1.5578132242E-01    2.6395315713E-02
       792    2.8656739269E-02   -1.5286251597E-01    2.3755862204E-02
       793    2.8657413540E-02   -1.5198586319E-01    2.3822839703E-02
       794    2.8661504959E-02   -1.5099598387E-01    3.6367102443E-02
       795    2.8663080396E-02   -1.5683408730E-01    2.8717817600E-02
       796    2.8663285059E-02   -1.5108634786E-01    3.7000574515E-02
       797    2.8663649569E-02   -1.5249758959E-01    3.5706698132E-02
       798    2.8664807926E-02   -1.5104661237E-01    3.5953937416E-02
       799    2.8667047841E-02   -1.5426459904E-01    2.9492526898E-02
       800    2.8674788283E-02   -1.5098150399E-01    3.6473072609E-02
       801    2.8674791914E-02   -1.5149203658E-01    3.6967204369E-02
       802    2.8677419330E-02   -1.5188760597E-01    3.6481922456E-02
       803    2.8678013008E-02   -1.5680991498E-01    2.8657225074E-02
       804    2.8679189662E-02   -1.5237000089E-01    2.7570952509E-02
       805    2.8679777168E-02   -1.5443109879E-01    2.4868306699E-02
       806    2.8686113093E-02   -1.5649909157E-01    2.9945252047E-02
       807    2.8686449753E-02   -1.5234054454E-01    2.7523786345E-02
       808    2.8686884964E-02   -1.5680850633E-01    2.9484193188E-02
       809    2.8696164463E-02   -1.5135472174E-01    2.5517148380E-02
       810    2.8697927420E-02   -1.5305319179E-01    2.3775576844E-02
       811    2.8699370200E-02   -1.5649769488E-01    2.7677707393E-02
       812    2.8701825083E-02   -1.5678224973E-01    2.8608004294E-02
       813    2.8703031558E-02   -1.5669368428E-01    2.9695791696E-02
       814    2.8704809141E-02   -1.5149332964E-01    2.4165531653E-02
       815    2.8704898715E-02   -1.5672607032E-01    2.9635259250E-02
       816    2.8709101877E-02   -1.5171256714E-01    3.5211221022E-02
       817    2.8711260170E-02   -1.5127340298E-01    2.4942211842E-02
       818    2.8712731618E-02   -1.5466462277E-01    2.9677429804E-02
       819    2.8717353552E-02   -1.5233349658E-01    3.5990581006E-02
       820    2.8722806971E-02   -1.5143146506E-01    2.5827858450E-02
       821    2.8723614582E-02   -1.5153474215E-01    2.4009385709E-02
       822    2.8725614950E-02   -1.5571045559E-01    2.6300066864E-02
       823    2.8726434179E-02   -1.5680473917E-01    2.8958381112E-02
       824    2.8728620457E-02   -1.5098436866E-01    3.6790874476E-02
       825    2.8728927584E-02   -1.5637930948E-01    2.9923647890E-02
       826    2.8729621943E-02   -1.5299232813E-01    3.5194213542E-02
       827    2.8730678763E-02   -1.5322561832E-01    2.3828772199E-02
       828    2.8731266629E-02   -1.5593613575E-01    2.6648595300E-02
       829    2.8734327992E-02   -1.5162075668E-01    2.3865939020E-02
       830    2.8735055487E-02   -1.5096261091E-01    3.6714317844E-02
       831    2.8735436573E-02   -1.5160252608E-01    2.6237206424E-02
       832    2.8735714855E-02   -1.5567919842E-01    2.9983369833E-02
       833    2.8735755187E-02   -1.5158849842E-01    2.3893946783E-02
       834    2.8736402138E-02   -1.5592528526E-01    2.9998913002E-02
       835    2.8739013101E-02   -1.5199894135E-01    2.6968291491E-02
       836    2.8740825725E-02   -1.5191213515E-01    3.6547117721E-02
       837    2.8741474417E-02   -1.5596181242E-01    2.9992637203E-02
       838    2.8741683924E-02   -1.5156854386E-01    2.6181897024E-02
       839    2.8742969723E-02   -1.5128451428E-01    3.5427154475E-02
       840    2.8743935102E-02   -1.5504296114E-01    2.5463178739E-02
       841    2.8744778694E-02   -1.5294570332E-01    2.8380993677E-02
       842    2.8745429955E-02   -1.5155594619E-01    2.3897013637E-02
       843    2.8756695880E-02   -1.5641301586E-01    2.7539282631E-02
       844    2.8757886204E-02   -1.5127557630E-01    3.5413896169E-02
       845    2.8758107955E-02   -1.5139450752E-01    2.4077857924E-02
       846    2.8758498755E-02   -1.5157725905E-01    2.3823518882E-02
       847    2.8758536203E-02   -1.5302735801E-01    3.5194456307E-02
       848    2.8760725144E-02   -1.5264541858E-01    3.5670147562E-02
       849    2.8761877576E-02   -1.5295981786E-01    2.3635940859E-02
       850    2.8763726014E-02   -1.5122102936E-01    2.4551642258E-02
       851    2.8765714257E-02   -1.5660297452E-01    2.9643411991E-02
       852    2.8766066641E-02   -1.5363963594E-01    2.4084528460E-02
       853    2.8766697069E-02   -1.5122519846E-01    2.5372320084E-02
       854    2.8768034139E-02   -1.5180653076E-01    2.6661509154E-02
       855    2.8770967370E-02   -1.5140562061E-01    2.5894653249E-02
       856    2.8774828522E-02   -1.5666492147E-01    2.8289212778E-02
       857    2.8777113408E-02   -1.5640618786E-01    2.9811466055E-02
       858    2.8777433114E-02   -1.5292870578E-01    3.5074610484E-02
       859    2.8777771600E-02   -1.5602004590E-01    2.9940345393E-02
       860    2.8779635518E-02   -1.5399197770E-01    2.4380605920E-02
       861    2.8780760210E-02   -1.5234050669E-01    3.6077463015E-02
       862    2.8781224359E-02   -1.5242240359E-01    3.5976865055E-02
       863    2.8782211344E-02   -1.5460274120E-01    2.9606283388E-02
       864    2.8784169556E-02   -1.5404251688E-01    2.4424242949E-02
       865    2.8784418339E-02   -1.5094637343E-01    3.6814786953E-02
       866    2.8785040153E-02   -1.5202050172E-01    2.3483767741E-02
       867    2.8786809053E-02   -1.5232227774E-01    2.3453420207E-02
       868    2.8787358117E-02   -1.5146042073E-01    2.6042368866E-02
       869    2.8787417446E-02   -1.5594906537E-01    2.9931141770E-02
       870    2.8790128985E-02   -1.5088256524E-01    3.5987989369E-02
       871    2.8791716840E-02   -1.5303192737E-01    2.8479143581E-02
       872    2.8792010725E-02   -1.5105183580E-01    3.7129318131E-02
       873    2.8793065828E-02   -1.5205266043E-01    3.6452012154E-02
       874    2.8794346589E-02   -1.5442375474E-01    2.4787397669E-02
       875    2.8796930621E-02   -1.5649558879E-01    2.7793415225E-02
       876    2.8798729769E-02   -1.5188712985E-01    3.6665301020E-02
       877    2.8799929307E-02   -1.5670901163E-01    2.9221164486E-02
       878    2.8803525636E-02   -1.5350629338E-01    2.8941031793E-02
       879    2.8803983876E-02   -1.5144390013E-01    2.3801089853E-02
       880    2.8806122744E-02   -1.5573475768E-01    2.9907293017E-02
       881    2.8810029229E-02   -1.5121763367E-01    2.4164035871E-02
       882    2.8817202861E-02   -1.5176595560E-01    2.3506888965E-02
       883    2.8819043350E-02   -1.5669784054E-01    2.9120653928E-02
       884    2.8821299532E-02   -1.5466450388E-01    2.5028440994E-02
       885    2.8821358575E-02   -1.5653955310E-01    2.9568937637E-02
       886    2.8824425532E-02   -1.5668167819E-01    2.8588044614E-02
       887    2.8825927275E-02   -1.5521665281E-01    2.5647498967E-02
       888    2.8827377024E-02   -1.5382490342E-01    2.9150364003E-02
       889    2.8829420628E-02   -1.5111814109E-01    3.5448539013E-02
       890    2.8832906375E-02   -1.5350282026E-01    2.3899970010E-02
       891    2.8833593083E-02   -1.5309946125E-01    2.3620148087E-02
       892    2.8835220374E-02   -1.5633912188E-01    2.7450150624E-02
       893    2.8837007987E-02   -1.5156542993E-01    2.6328933275E-02
       894    2.8840627937E-02   -1.5500549678E-01    2.5401661891E-02
       895    2.8844147649E-02   -1.5147527695E-01    3.7243114643E-02
       896    2.8844929020E-02   -1.5667017866E-01    2.8648047453E-02
       897    2.8846982381E-02   -1.5193526228E-01    3.6678477318E-02
       898    2.8848112849E-02   -1.5165697420E-01    2.6497943981E-02
       899    2.8850220295E-02   -1.5081192425E-01    3.6466639940E-02
       900    2.8852785800E-02   -1.5090284524E-01    3.5687946645E-02
       901    2.8852902990E-02   -1.5079378575E-01    3.6072352248E-02
       902    2.8855619895E-02   -1.5480296303E-01    2.5169622997E-02
       903    2.8857011153E-02   -1.5329997232E-01    2.3719891204E-02
       904    2.8863801101E-02   -1.5217715414E-01    3.6404620178E-02
       905    2.8864173099E-02   -1.5617386934E-01    2.7133196308E-02
       906    2.8864950634E-02   -1.5248511184E-01    2.3341895554E-02
       907    2.8866544014E-02   -1.5103800968E-01    2.4372586237E-02
       908    2.8870178608E-02   -1.5505958865E-01    2.5459416940E-02
       909    2.8872695563E-02   -1.5101668317E-01    2.5017055098E-02
       910    2.8875210265E-02   -1.5639160379E-01    2.7623908784E-02
       911    2.8879194358E-02   -1.5509276742E-01    2.9723402072E-02
       912    2.8879233828E-02   -1.5269729047E-01    2.3377490660E-02
       913    2.8879607727E-02   -1.5285995889E-01    2.3436819049E-02
       914    2.8879904619E-02   -1.5187307228E-01    3.6804995379E-02
       915    2.8883810766E-02   -1.5206590272E-01    3.6572376312E-02
       916    2.8885050886E-02   -1.5097833346E-01    2.4733689314E-02
       917    2.8885082506E-02   -1.5098002574E-01    2.4772258421E-02
       918    2.8891265026E-02   -1.5228485880E-01    2.3261564291E-02
       919    2.8894539166E-02   -1.5351947190E-01    2.3848595929E-02
       920    2.8895217038E-02   -1.5100119866E-01    3.7160960331E-02
       921    2.8895858093E-02   -1.5078063727E-01    3.6533576485E-02
       922    2.8898283394E-02   -1.5110048233E-01    2.3896843920E-02
       923    2.8899620823E-02   -1.5115699142E-01    3.7466506358E-02
       924    2.8901936660E-02   -1.5137554193E-01    2.3532452808E-02
       925    2.8907199549E-02   -1.5072714374E-01    3.6096994968E-02
       926    2.8907613209E-02   -1.5135836219E-01    2.6060320697E-02
       927    2.8907978940E-02   -1.5196389107E-01    2.7040727323E-02
       928    2.8910287395E-02   -1.5319554439E-01    2.3594330627E-02
       929    2.8915012213E-02   -1.5373252659E-01    2.4022766721E-02
       930    2.8916610479E-02   -1.5635250583E-01    2.9546808438E-02
       931    2.8917223848E-02   -1.5391111012E-01    2.4192580396E-02
       932    2.8920012721E-02   -1.5421849888E-01    2.4493425685E-02
       933    2.8920313300E-02   -1.5130257505E-01    2.5977917204E-02
       934    2.8922240120E-02   -1.5330681678E-01    2.3658361337E-02
       935    2.8922492193E-02   -1.5161659058E-01    2.6514796612E-02
       936    2.8923419528E-02   -1.5096801500E-01    3.5438692942E-02
       937    2.8923456227E-02   -1.5467934783E-01    2.4997691868E-02
       938    2.8924848526E-02   -1.5291219761E-01    2.8318882751E-02
       939    2.8925225934E-02   -1.5090719883E-01    3.6998469871E-02
       940    2.8926508043E-02   -1.5202501089E-01    2.7143519565E-02
       941    2.8930972219E-02   -1.5277203812E-01    3.5029722778E-02
       942    2.8931434112E-02   -1.5069829149E-01    3.6208218627E-02
       943    2.8935477008E-02   -1.5619871295E-01    2.7244477454E-02
       944    2.8936028916E-02   -1.5607834858E-01    2.7004116403E-02
       945    2.8939582987E-02   -1.5228647342E-01    2.3180034142E-02
       946    2.8939864632E-02   -1.5544284656E-01    2.5947522513E-02
       947    2.8940445600E-02   -1.5453455278E-01    2.4823738254E-02
       948    2.8942271682E-02   -1.5097419209E-01    2.5278626483E-02
       949    2.8943291787E-02   -1.5369846832E-01    2.3965161204E-02
       950    2.8948297884E-02   -1.5326743951E-01    3.5183457888E-02
       951    2.8950841282E-02   -1.5111780361E-01    2.5691300710E-02
       952    2.8955562946E-02   -1.5525228299E-01    2.5690810250E-02
       953    2.8955714008E-02   -1.5085127858E-01    3.5517797562E-02
       954    2.8960736731E-02   -1.5104553861E-01    2.5546802756E-02
       955    2.8962672317E-02   -1.5080585493E-01    3.6819473422E-02
       956    2.8962751010E-02   -1.5364124453E-01    2.3893806332E-02
       957    2.8962929232E-02   -1.5420445488E-01    2.9302978052E-02
       958    2.8966291315E-02   -1.5619124575E-01    2.7259169852E-02
       959    2.8967292997E-02   -1.5159076286E-01    2.3216460914E-02
       960    2.8969472455E-02   -1.5194924466E-01    2.7052954749E-02
       961    2.8971033974E-02   -1.5166057471E-01    3.7205118699E-02
       962    2.8971833693E-02   -1.5637660608E-01    2.9374952244E-02
       963    2.8974275366E-02   -1.5106140521E-01    3.7363128562E-02
       964    2.8977835377E-02   -1.5588088402E-01    2.9669734349E-02
       965    2.8982999505E-02   -1.5153053560E-01    3.5046946001E-02
       966    2.8992685395E-02   -1.5230929299E-01    3.4967983146E-02
       967    2.8996565319E-02   -1.5628102409E-01    2.7503687194E-02
       968    2.8998754724E-02   -1.5419967519E-01    2.4426185281E-02
       969    2.8999007242E-02   -1.5621038579E-01    2.9483857825E-02
       970    2.8999276041E-02   -1.5112197745E-01    3.5206300305E-02
       971    2.9001581092E-02   -1.5463591559E-01    2.9472658150E-02
       972    2.9002678675E-02   -1.5531214380E-01    2.5775238088E-02
       973    2.9007585379E-02   -1.5634256973E-01    2.9322916774E-02
       974    2.9015621563E-02   -1.5159808406E-01    2.6573258659E-02
       975    2.9018423774E-02   -1.5073998253E-01    2.4314466496E-02
       976    2.9019540334E-02   -1.5554714089E-01    2.9651318142E-02
       977    2.9020801479E-02   -1.5275011710E-01    2.3214960750E-02
       978    2.9022860109E-02   -1.5175403688E-01    2.6801516104E-02
       979    2.9024453642E-02   -1.5144152935E-01    2.6347091064E-02
       980    2.9024617384E-02   -1.5327624886E-01    2.8671493365E-02
       981    2.9028474042E-02   -1.5643007248E-01    2.9073349583E-02
       982    2.9028834681E-02   -1.5190273290E-01    2.3017376855E-02
       983    2.9030028143E-02   -1.5072979748E-01    2.4169336878E-02
       984    2.9030329321E-02   -1.5362178769E-01    2.3818905791E-02
       985    2.9034156076E-02   -1.5155595677E-01    2.3078996846E-02
       986    2.9036286662E-02   -1.5299312114E-01    3.5655316479E-02
       987    2.9037014893E-02   -1.5090371684E-01    2.3586180061E-02
       988    2.9037869237E-02   -1.5453241433E-01    2.4779227728E-02
       989    2.9038257333E-02   -1.5470348414E-01    2.4982788998E-02
       990    2.9039525737E-02   -1.5072340196E-01    2.4659047082E-02
       991    2.9042886230E-02   -1.5227623110E-01    3.4947160689E-02
       992    2.9044606777E-02   -1.5571767737E-01    2.9603896950E-02
       993    2.9047169638E-02   -1.5100494394E-01    3.7331760878E-02
       994    2.9047628321E-02   -1.5458248925E-01    2.9419371288E-02
       995    2.9049298673E-02   -1.5445344962E-01    2.4683815822E-02
       996    2.9052445381E-02   -1.5072167858E-01    3.6794450674E-02
       997    2.9053137861E-02   -1.5114023367E-01    2.3249292190E-02
       998    2.9055613784E-02   -1.5243822485E-01    3.6370753453E-02
       999    2.9058431472E-02   -1.5238782253E-01    3.4951588729E-02
      1000    2.9059520537E-02   -1.5192602042E-01    3.7010157386E-02
      1001    2.9060702381E-02   -1.5385942520E-01    2.4028664842E-02
      1002    2.9066688139E-02   -1.5319018625E-01    2.3428318766E-02
      1003    2.9067087774E-02   -1.5645420961E-01    2.8486736610E-02
      1004    2.9069216712E-02   -1.5156394047E-01    2.6565753746E-02
      1005    2.9069272947E-02   -1.5238736828E-01    2.7679018793E-02
      1006    2.9072503653E-02   -1.5113411665E-01    2.5921463285E-02
      1007    2.9075226591E-02   -1.5074579134E-01    2.5062936154E-02
      1008    2.9076753263E-02   -1.5075521173E-01    3.5396388438E-02
      1009    2.9080974812E-02   -1.5224606456E-01    2.7503518372E-02
      1010    2.9082003530E-02   -1.5237191966E-01    3.4941982748E-02
      1011    2.9084242679E-02   -1.5416021389E-01    2.4333532408E-02
      1012    2.9085279162E-02   -1.5228286170E-01    2.2971410874E-02
      1013    2.9085439363E-02   -1.5062384126E-01    2.4446060966E-02
      1014    2.9088637696E-02   -1.5153111171E-01    2.2973222674E-02
      1015    2.9088951885E-02   -1.5109017896E-01    2.3179641005E-02
      1016    2.9090537736E-02   -1.5522389671E-01    2.5666807629E-02
      1017    2.9093652251E-02   -1.5479447715E-01    2.5085118642E-02
      1018    2.9095167971E-02   -1.5328964431E-01    2.3477827809E-02
      1019    2.9097904061E-02   -1.5058848876E-01    3.6550691484E-02
      1020    2.9099953145E-02   -1.5217582016E-01    2.2930080230E-02
      1021    2.9105447338E-02   -1.5587819870E-01    2.6739418916E-02
      1022    2.9106345832E-02   -1.5053939956E-01    3.6412605061E-02
      1023    2.9107140067E-02   -1.4580494395E-01   -2.1968474849E-02
      1024    2.9107735466E-02   -1.5057899549E-01    2.4296422004E-02
      1025    2.9108864780E-02   -1.5109308849E-01    2.3119776174E-02
      1026    2.9110267987E-02   -1.5091269873E-01    3.7244281163E-02
      1027    2.9112471078E-02   -1.5163106831E-01    2.6685606483E-02
      1028    2.9116813362E-02   -1.5580805467E-01    2.9475881397E-02
      1029    2.9116818483E-02   -1.5604326936E-01    2.9367465897E-02
      1030    2.9118621594E-02   -1.5302108553E-01    3.5744787316E-02
      1031    2.9120592158E-02   -1.4634384809E-01   -2.1850680390E-02
      1032    2.9120638434E-02   -1.5353267588E-01    2.8829187200E-02
      1033    2.9124588159E-02   -1.5501209839E-01    2.9483617872E-02
      1034    2.9127135266E-02   -1.5069014749E-01    3.6865182553E-02
      1035    2.9133896386E-02   -1.4588317095E-01   -2.1802526361E-02
      1036    2.9135442421E-02   -1.4618294232E-01   -2.1928031571E-02
      1037    2.9144376129E-02   -1.5245999846E-01    2.7764478337E-02
      1038    2.9145088812E-02   -1.5285318991E-01    3.5992334831E-02
      1039    2.9145183081E-02   -1.5496194960E-01    2.9453364351E-02
      1040    2.9147387669E-02   -1.5259648304E-01    3.6313303525E-02
      1041    2.9147536221E-02   -1.5164351569E-01    2.2833646798E-02
      1042    2.9148240356E-02   -1.4647409445E-01   -2.1784963566E-02
      1043    2.9149329302E-02   -1.5058451450E-01    2.4787804602E-02
      1044    2.9149477734E-02   -1.5592688316E-01    2.6874873759E-02
      1045    2.9151096740E-02   -1.5366961095E-01    2.8905571320E-02
      1046    2.9153529696E-02   -1.5175054208E-01    2.6864973776E-02
      1047    2.9154852124E-02   -1.5182834884E-01    3.4891002182E-02
      1048    2.9155868649E-02   -1.5079989086E-01    2.5444758409E-02
      1049    2.9155976236E-02   -1.5316726200E-01    2.8515763446E-02
      1050    2.9157161821E-02   -1.5246226519E-01    2.2937595397E-02
      1051    2.9158314719E-02   -1.5213152571E-01    3.6904840238E-02
      1052    2.9160805300E-02   -1.5514376067E-01    2.9471974017E-02
      1053    2.9163067814E-02   -1.4659136395E-01   -2.1793840309E-02
      1054    2.9163640591E-02   -1.5295828720E-01    2.3171921413E-02
      1055    2.9165437845E-02   -1.5042360609E-01    3.5877037620E-02
      1056    2.9166770440E-02   -1.5065599520E-01    3.6861144304E-02
      1057    2.9168218652E-02   -1.4552974881E-01   -2.1933048679E-02
      1058    2.9169234299E-02   -1.5060719499E-01    2.3487308714E-02
      1059    2.9177498233E-02   -1.5184629460E-01    3.4877534175E-02
      1060    2.9177594933E-02   -1.5392982183E-01    2.4025002979E-02
      1061    2.9177603453E-02   -1.5406946734E-01    2.4179434493E-02
      1062    2.9179359212E-02   -1.5057849355E-01    2.4896911988E-02
      1063    2.9180253351E-02   -1.5096427506E-01    2.5789541143E-02
      1064    2.9181263308E-02   -1.5045520644E-01    2.4166210006E-02
      1065    2.9184000165E-02   -1.5069830285E-01    2.3265330234E-02
      1066    2.9184887736E-02   -1.5629458832E-01    2.8811515046E-02
      1067    2.9187456293E-02   -1.5039020692E-01    3.5943922872E-02
      1068    2.9187969885E-02   -1.5076115721E-01    2.5429720647E-02
      1069    2.9191373708E-02   -1.5138971043E-01    2.6413774473E-02
      1070    2.9191854019E-02   -1.4597935795E-01   -2.1950246501E-02
      1071    2.9193890751E-02   -1.5442595630E-01    2.4596240633E-02
