nodenumber     x-coordinate     y-coordinate     z-coordinate
        35    1.6832085402E-02   -1.7764294999E-01    1.1243474548E+00
        36    1.6833259947E-02   -1.7762824251E-01    1.1241948380E+00
        37    1.6843157616E-02   -1.7839354905E-01    1.1232813277E+00
        38    1.6846212733E-02   -1.7767452450E-01    1.1235457025E+00
        39    1.6846363170E-02   -1.7850872671E-01    1.1252960010E+00
        40    1.6848556089E-02   -1.7891582311E-01    1.1250312293E+00
        41    1.6848982033E-02   -1.7914232609E-01    1.1246903905E+00
        42    1.6850568416E-02   -1.7808709189E-01    1.1252907512E+00
        43    1.6852986826E-02   -1.7920358449E-01    1.1239392126E+00
        44    1.6855661703E-02   -1.7755375508E-01    1.1242203076E+00
        45    1.6855884341E-02   -1.7909772342E-01    1.1248423834E+00
        46    1.6857152267E-02   -1.7800711736E-01    1.1252914626E+00
        47    1.6857332344E-02   -1.7769915448E-01    1.1249444897E+00
        48    1.6860096375E-02   -1.7901421595E-01    1.1250042341E+00
        49    1.6861516844E-02   -1.7783853887E-01    1.1251971214E+00
        50    1.6861744690E-02   -1.7924073392E-01    1.1246097074E+00
        51    1.6864837546E-02   -1.7885474836E-01    1.1234194504E+00
        52    1.6866393479E-02   -1.7869648434E-01    1.1233062795E+00
        53    1.6868283837E-02   -1.7750847133E-01    1.1241323494E+00
        54    1.6871783257E-02   -1.7932593094E-01    1.1245176902E+00
        55    1.6871910796E-02   -1.7759895003E-01    1.1248108281E+00
        56    1.6872873033E-02   -1.7898066320E-01    1.1251446313E+00
        57    1.6875030276E-02   -1.7750402354E-01    1.1244035964E+00
        58    1.6878533144E-02   -1.7747512691E-01    1.1240504438E+00
        59    1.6880985222E-02   -1.7746799268E-01    1.1240164387E+00
        60    1.6885518694E-02   -1.7856936775E-01    1.1255434518E+00
        61    1.6885745360E-02   -1.7810154896E-01    1.1255159244E+00
        62    1.6887255207E-02   -1.7757739377E-01    1.1249417025E+00
        63    1.6891177577E-02   -1.7768980080E-01    1.1252228079E+00
        64    1.6895008926E-02   -1.7802453160E-01    1.1255495717E+00
        65    1.6895335826E-02   -1.7871425416E-01    1.1255311487E+00
        66    1.6897762872E-02   -1.7911734843E-01    1.1251777049E+00
        67    1.6898460111E-02   -1.7944743203E-01    1.1241601069E+00
        68    1.6903849543E-02   -1.7875718820E-01    1.1232773802E+00
        69    1.6911229348E-02   -1.7946885738E-01    1.1239911633E+00
        70    1.6913181497E-02   -1.7914413935E-01    1.1252518518E+00
        71    1.6913409830E-02   -1.7769155371E-01    1.1253763713E+00
        72    1.6914113214E-02   -1.7868206798E-01    1.1232760625E+00
        73    1.6917841470E-02   -1.7911065587E-01    1.1253224138E+00
        74    1.6923003988E-02   -1.7848772227E-01    1.1258151360E+00
        75    1.6923441474E-02   -1.7849137277E-01    1.1258178387E+00
        76    1.6927103600E-02   -1.7798217027E-01    1.1232715165E+00
        77    1.6927890883E-02   -1.7952956780E-01    1.1248501881E+00
        78    1.6928622641E-02   -1.7930634757E-01    1.1235720240E+00
        79    1.6928852010E-02   -1.7912270764E-01    1.1253823953E+00
        80    1.6930159129E-02   -1.7787406718E-01    1.1256666625E+00
        81    1.6932847346E-02   -1.7808015066E-01    1.1258236761E+00
        82    1.6932998814E-02   -1.7954333660E-01    1.1248774997E+00
        83    1.6934144575E-02   -1.7891997586E-01    1.1256210518E+00
        84    1.6934240316E-02   -1.7745374471E-01    1.1250783799E+00
        85    1.6934931876E-02   -1.7789795734E-01    1.1257190837E+00
        86    1.6937415917E-02   -1.7750195446E-01    1.1252343595E+00
        87    1.6941350362E-02   -1.7898083682E-01    1.1256114057E+00
        88    1.6941486649E-02   -1.7902931010E-01    1.1255649371E+00
        89    1.6953805431E-02   -1.7738512517E-01    1.1250609225E+00
        90    1.6956356268E-02   -1.7868289689E-01    1.1259437097E+00
        91    1.6957576050E-02   -1.7768544220E-01    1.1256514577E+00
        92    1.6958293161E-02   -1.7925191761E-01    1.1254242276E+00
        93    1.6962684914E-02   -1.7945146758E-01    1.1252208381E+00
        94    1.6963565462E-02   -1.7723231916E-01    1.1241541343E+00
        95    1.6964299777E-02   -1.7909222757E-01    1.1232905010E+00
        96    1.6968813853E-02   -1.7921836444E-01    1.1255256320E+00
        97    1.6973530048E-02   -1.7724471177E-01    1.1246931827E+00
        98    1.6978521377E-02   -1.7726554011E-01    1.1248955400E+00
        99    1.6980028675E-02   -1.7918289998E-01    1.1256334671E+00
       100    1.6980204145E-02   -1.7939429206E-01    1.1253941332E+00
       101    1.6980375143E-02   -1.7725558055E-01    1.1248706093E+00
       102    1.6980763208E-02   -1.7724771463E-01    1.1235053846E+00
       103    1.6981605667E-02   -1.7838397900E-01    1.1232683298E+00
       104    1.6982111435E-02   -1.7719144573E-01    1.1244066617E+00
       105    1.6982922956E-02   -1.7862726719E-01    1.1261370413E+00
       106    1.6990105957E-02   -1.7786680330E-01    1.1232650734E+00
       107    1.6991464304E-02   -1.7808479087E-01    1.1262026246E+00
       108    1.6991556204E-02   -1.7768433867E-01    1.1258771397E+00
       109    1.6992077148E-02   -1.7727230105E-01    1.1251006477E+00
       110    1.6994131072E-02   -1.7829378414E-01    1.1232667288E+00
       111    1.6995871028E-02   -1.7985541239E-01    1.1240791105E+00
       112    1.6996223549E-02   -1.7989942375E-01    1.1241826689E+00
       113    1.6996514611E-02   -1.7988734945E-01    1.1248522074E+00
       114    1.6997121462E-02   -1.7987606533E-01    1.1248825530E+00
       115    1.6998157518E-02   -1.7774504049E-01    1.1259937394E+00
       116    1.6998668400E-02   -1.7726132677E-01    1.1233456418E+00
       117    1.7004304472E-02   -1.7860242679E-01    1.1262800695E+00
       118    1.7004703768E-02   -1.7986425304E-01    1.1249833948E+00
       119    1.7009224317E-02   -1.7942126699E-01    1.1233877226E+00
       120    1.7009407757E-02   -1.7981093960E-01    1.1251063373E+00
       121    1.7012787860E-02   -1.7716401251E-01    1.1248586045E+00
       122    1.7013496770E-02   -1.7719506359E-01    1.1250411749E+00
       123    1.7013658504E-02   -1.8000817734E-01    1.1247372418E+00
       124    1.7015839819E-02   -1.7856029316E-01    1.1263685356E+00
       125    1.7016334089E-02   -1.7989346148E-01    1.1250361075E+00
       126    1.7018699481E-02   -1.7829776527E-01    1.1264248371E+00
       127    1.7023756034E-02   -1.7710245062E-01    1.1236440485E+00
       128    1.7024099596E-02   -1.7964367155E-01    1.1235518077E+00
       129    1.7024378581E-02   -1.7708353677E-01    1.1243722842E+00
       130    1.7025264612E-02   -1.7995985679E-01    1.1240615555E+00
       131    1.7026492461E-02   -1.7759094935E-01    1.1259896436E+00
       132    1.7027135649E-02   -1.7711669310E-01    1.1234965226E+00
       133    1.7027527219E-02   -1.7961896330E-01    1.1254265357E+00
       134    1.7028407761E-02   -1.7711765541E-01    1.1248382029E+00
       135    1.7028984459E-02   -1.7874965225E-01    1.1232656375E+00
       136    1.7030783180E-02   -1.7706227102E-01    1.1242225320E+00
       137    1.7032906966E-02   -1.8011199658E-01    1.1244024753E+00
       138    1.7034396535E-02   -1.7958432964E-01    1.1234558672E+00
       139    1.7036599481E-02   -1.7979546450E-01    1.1237159857E+00
       140    1.7038880654E-02   -1.7704466281E-01    1.1238113835E+00
       141    1.7039929871E-02   -1.7993540429E-01    1.1239157836E+00
       142    1.7039984366E-02   -1.7704156506E-01    1.1238216124E+00
       143    1.7044699159E-02   -1.7989396731E-01    1.1252150235E+00
       144    1.7046286712E-02   -1.8004325548E-01    1.1250084300E+00
       145    1.7048658551E-02   -1.7703168313E-01    1.1237008568E+00
       146    1.7051710313E-02   -1.7934144511E-01    1.1232663276E+00
       147    1.7052899750E-02   -1.7793379265E-01    1.1265056510E+00
       148    1.7053896515E-02   -1.7954081234E-01    1.1256580303E+00
       149    1.7056811117E-02   -1.7913752381E-01    1.1232648800E+00
       150    1.7057365765E-02   -1.7940783255E-01    1.1258318223E+00
       151    1.7059339023E-02   -1.8019463186E-01    1.1243766359E+00
       152    1.7059427685E-02   -1.7699050901E-01    1.1239604189E+00
       153    1.7059462401E-02   -1.7699077948E-01    1.1241960117E+00
       154    1.7060216834E-02   -1.7961218141E-01    1.1256128304E+00
       155    1.7060813273E-02   -1.7887198602E-01    1.1264523153E+00
       156    1.7069767245E-02   -1.7917561475E-01    1.1261875683E+00
       157    1.7069970696E-02   -1.7949892337E-01    1.1257932310E+00
       158    1.7072244451E-02   -1.8016339967E-01    1.1249545975E+00
       159    1.7076091028E-02   -1.7805533803E-01    1.1232579264E+00
       160    1.7076532937E-02   -1.7813865576E-01    1.1267399758E+00
       161    1.7077816722E-02   -1.7861284796E-01    1.1232604180E+00
       162    1.7078434854E-02   -1.8027090405E-01    1.1245247663E+00
       163    1.7079206469E-02   -1.7795731948E-01    1.1266601258E+00
       164    1.7079296037E-02   -1.7811263151E-01    1.1267471429E+00
       165    1.7079341134E-02   -1.7919727611E-01    1.1262176716E+00
       166    1.7079389648E-02   -1.7964535612E-01    1.1256831734E+00
       167    1.7080543964E-02   -1.7933002513E-01    1.1260613832E+00
       168    1.7086897541E-02   -1.7861678143E-01    1.1232595872E+00
       169    1.7088752547E-02   -1.7910859763E-01    1.1263804732E+00
       170    1.7093695532E-02   -1.7967403631E-01    1.1233533788E+00
       171    1.7094235422E-02   -1.7819799665E-01    1.1268457965E+00
       172    1.7095466248E-02   -1.8026995800E-01    1.1248327815E+00
       173    1.7098306769E-02   -1.7750736093E-01    1.1263195705E+00
       174    1.7098854580E-02   -1.7740973551E-01    1.1261775360E+00
       175    1.7100392953E-02   -1.7909790215E-01    1.1264619628E+00
       176    1.7100493848E-02   -1.7860771191E-01    1.1268609657E+00
       177    1.7100624292E-02   -1.7982489349E-01    1.1234921591E+00
       178    1.7106667185E-02   -1.7850328828E-01    1.1269253011E+00
       179    1.7106931352E-02   -1.7689262264E-01    1.1237538660E+00
       180    1.7107402956E-02   -1.7838650718E-01    1.1269572618E+00
       181    1.7107741433E-02   -1.7785055183E-01    1.1267544435E+00
       182    1.7109485723E-02   -1.7937684641E-01    1.1232610910E+00
       183    1.7110243699E-02   -1.7732004643E-01    1.1261020663E+00
       184    1.7112797935E-02   -1.7961196930E-01    1.1258993405E+00
       185    1.7115399961E-02   -1.7744582379E-01    1.1263374167E+00
       186    1.7121560959E-02   -1.8036742773E-01    1.1243358463E+00
       187    1.7121642160E-02   -1.7754886309E-01    1.1265023084E+00
       188    1.7124995583E-02   -1.7727196368E-01    1.1232496233E+00
       189    1.7125098618E-02   -1.8023685847E-01    1.1251423325E+00
       190    1.7127608257E-02   -1.7980331160E-01    1.1257546991E+00
       191    1.7129017554E-02   -1.8036653008E-01    1.1248097688E+00
       192    1.7129891385E-02   -1.7750205465E-01    1.1264827405E+00
       193    1.7132360799E-02   -1.7745311800E-01    1.1264315562E+00
       194    1.7132706649E-02   -1.7975081116E-01    1.1233181686E+00
       195    1.7133535811E-02   -1.7835459297E-01    1.1232539763E+00
       196    1.7137513558E-02   -1.7838194301E-01    1.1271279207E+00
       197    1.7141778450E-02   -1.7860267970E-01    1.1271173714E+00
       198    1.7144656544E-02   -1.7986450097E-01    1.1257745958E+00
       199    1.7145126972E-02   -1.7726689872E-01    1.1262091563E+00
       200    1.7146827268E-02   -1.7697917261E-01    1.1255644136E+00
       201    1.7150162377E-02   -1.7751133266E-01    1.1265986494E+00
       202    1.7154611291E-02   -1.7986805914E-01    1.1258205750E+00
       203    1.7161546846E-02   -1.8010583274E-01    1.1255535549E+00
       204    1.7161881948E-02   -1.7898542118E-01    1.1269579467E+00
       205    1.7165070509E-02   -1.7676191952E-01    1.1238753024E+00
       206    1.7165475242E-02   -1.7793734908E-01    1.1271043538E+00
       207    1.7168824775E-02   -1.7747709640E-01    1.1266503091E+00
       208    1.7171956400E-02   -1.7899108946E-01    1.1270149057E+00
       209    1.7172931869E-02   -1.8026651542E-01    1.1238101825E+00
       210    1.7173662360E-02   -1.7994264858E-01    1.1258180732E+00
       211    1.7182650950E-02   -1.7679247448E-01    1.1251227529E+00
       212    1.7182654839E-02   -1.7942255284E-01    1.1265309899E+00
       213    1.7184720865E-02   -1.8034092660E-01    1.1252657319E+00
       214    1.7186869114E-02   -1.8050225457E-01    1.1242956153E+00
       215    1.7187329418E-02   -1.7941222356E-01    1.1265727720E+00
       216    1.7188029725E-02   -1.7686177633E-01    1.1254793028E+00
       217    1.7191506117E-02   -1.7726405660E-01    1.1264476176E+00
       218    1.7192460206E-02   -1.7862269691E-01    1.1274016207E+00
       219    1.7194734630E-02   -1.7897779443E-01    1.1271758212E+00
       220    1.7195593165E-02   -1.7758970371E-01    1.1269288577E+00
       221    1.7197193244E-02   -1.7891903756E-01    1.1272581880E+00
       222    1.7197580667E-02   -1.8054081125E-01    1.1244890205E+00
       223    1.7199448029E-02   -1.7888728630E-01    1.1272953472E+00
       224    1.7200713349E-02   -1.8036504924E-01    1.1252944550E+00
       225    1.7209219385E-02   -1.8016801461E-01    1.1235535690E+00
       226    1.7209706206E-02   -1.7672540465E-01    1.1233781936E+00
       227    1.7209734036E-02   -1.7853573198E-01    1.1275066708E+00
       228    1.7212101256E-02   -1.8046467063E-01    1.1250609996E+00
       229    1.7213356086E-02   -1.7674208732E-01    1.1251990358E+00
       230    1.7213896390E-02   -1.7908902051E-01    1.1271724723E+00
       231    1.7213960246E-02   -1.7775011638E-01    1.1271827552E+00
       232    1.7218039828E-02   -1.7932585730E-01    1.1268787006E+00
       233    1.7218901080E-02   -1.7917445522E-01    1.1271069340E+00
       234    1.7220151443E-02   -1.7870576639E-01    1.1275271261E+00
       235    1.7224935800E-02   -1.7860533605E-01    1.1275941755E+00
       236    1.7225659658E-02   -1.7758783747E-01    1.1270656505E+00
       237    1.7227048281E-02   -1.7663836031E-01    1.1245286533E+00
       238    1.7232393240E-02   -1.8059486931E-01    1.1246031620E+00
       239    1.7233971711E-02   -1.7673872110E-01    1.1253812666E+00
       240    1.7236619775E-02   -1.7662377179E-01    1.1238879627E+00
       241    1.7237921467E-02   -1.7663659582E-01    1.1248068466E+00
       242    1.7238866827E-02   -1.7661947026E-01    1.1238881477E+00
       243    1.7240001157E-02   -1.8051798433E-01    1.1250635552E+00
       244    1.7242512508E-02   -1.8038447619E-01    1.1237481971E+00
       245    1.7242795797E-02   -1.8033347964E-01    1.1255828279E+00
       246    1.7242903091E-02   -1.7817583589E-01    1.1276120389E+00
       247    1.7243493205E-02   -1.8035745657E-01    1.1255315670E+00
       248    1.7244026197E-02   -1.8060130659E-01    1.1242638712E+00
       249    1.7244433215E-02   -1.7731351943E-01    1.1267773064E+00
       250    1.7248094987E-02   -1.7865015475E-01    1.1232446654E+00
       251    1.7249110731E-02   -1.8030398989E-01    1.1256580239E+00
       252    1.7250094652E-02   -1.7731541624E-01    1.1268051656E+00
       253    1.7251045252E-02   -1.7773534121E-01    1.1273377552E+00
       254    1.7252317897E-02   -1.7937198811E-01    1.1270254511E+00
       255    1.7254800499E-02   -1.8063483412E-01    1.1244776079E+00
       256    1.7255165517E-02   -1.8010581849E-01    1.1259774224E+00
       257    1.7255217097E-02   -1.7845185263E-01    1.1277717602E+00
       258    1.7258514805E-02   -1.7757991683E-01    1.1232385975E+00
       259    1.7258969594E-02   -1.7896088438E-01    1.1276442241E+00
       260    1.7259739115E-02   -1.8057844059E-01    1.1249932914E+00
       261    1.7259852428E-02   -1.7830058250E-01    1.1277610054E+00
       262    1.7262672071E-02   -1.7663106512E-01    1.1250790760E+00
       263    1.7263936302E-02   -1.7727884750E-01    1.1268151741E+00
       264    1.7264394190E-02   -1.7657431599E-01    1.1238595196E+00
       265    1.7266072865E-02   -1.7978522333E-01    1.1264759593E+00
       266    1.7268611314E-02   -1.7822769382E-01    1.1277770114E+00
       267    1.7271719145E-02   -1.7960793479E-01    1.1267753865E+00
       268    1.7276363342E-02   -1.7945189061E-01    1.1270564315E+00
       269    1.7278082154E-02   -1.7980528961E-01    1.1265086271E+00
       270    1.7278648530E-02   -1.7705281644E-01    1.1264807172E+00
       271    1.7280815722E-02   -1.7665054846E-01    1.1253764370E+00
       272    1.7282173418E-02   -1.8057903777E-01    1.1251292628E+00
       273    1.7282365685E-02   -1.7773294971E-01    1.1274788933E+00
       274    1.7284269431E-02   -1.7967978716E-01    1.1267308114E+00
       275    1.7284810783E-02   -1.8058013852E-01    1.1239528006E+00
       276    1.7285444005E-02   -1.7912684831E-01    1.1276587552E+00
       277    1.7285476563E-02   -1.7963596916E-01    1.1268122817E+00
       278    1.7289814605E-02   -1.7709114941E-01    1.1266008988E+00
       279    1.7290689106E-02   -1.7782210898E-01    1.1275983166E+00
       280    1.7292016021E-02   -1.8012171526E-01    1.1232724764E+00
       281    1.7294391382E-02   -1.7718533184E-01    1.1267875297E+00
       282    1.7297048198E-02   -1.7881570603E-01    1.1280237229E+00
       283    1.7297103453E-02   -1.8000810156E-01    1.1263032693E+00
       284    1.7300822917E-02   -1.7650551871E-01    1.1242601090E+00
       285    1.7302646907E-02   -1.7672806740E-01    1.1257804681E+00
       286    1.7303214294E-02   -1.7656951520E-01    1.1232907821E+00
       287    1.7303879627E-02   -1.7978816272E-01    1.1266654042E+00
       288    1.7304287822E-02   -1.8042128276E-01    1.1256980120E+00
       289    1.7304980523E-02   -1.7935501578E-01    1.1274275037E+00
       290    1.7307834830E-02   -1.7650956576E-01    1.1247435837E+00
       291    1.7311863633E-02   -1.7659328552E-01    1.1253665719E+00
       292    1.7314131779E-02   -1.7868748009E-01    1.1281840861E+00
       293    1.7315808620E-02   -1.7963412208E-01    1.1269939322E+00
       294    1.7316174006E-02   -1.7827675014E-01    1.1281291290E+00
       295    1.7317148955E-02   -1.7950470842E-01    1.1272411670E+00
       296    1.7318436860E-02   -1.7654722191E-01    1.1232691428E+00
       297    1.7320216190E-02   -1.7777581830E-01    1.1276979451E+00
       298    1.7323594378E-02   -1.8072927257E-01    1.1243317774E+00
       299    1.7324726503E-02   -1.7986495723E-01    1.1266580727E+00
       300    1.7326813336E-02   -1.7913212881E-01    1.1280061811E+00
       301    1.7328553628E-02   -1.7650958292E-01    1.1250572795E+00
       302    1.7330328531E-02   -1.7703424661E-01    1.1266764634E+00
       303    1.7331153065E-02   -1.7836654174E-01    1.1283075786E+00
       304    1.7332293886E-02   -1.7824303144E-01    1.1232348509E+00
       305    1.7332559817E-02   -1.7903622450E-01    1.1281352095E+00
       306    1.7333383155E-02   -1.7663495950E-01    1.1232270965E+00
       307    1.7333566989E-02   -1.7682337062E-01    1.1262147666E+00
       308    1.7333827000E-02   -1.7740533719E-01    1.1273126916E+00
       309    1.7333848462E-02   -1.7884767363E-01    1.1283234424E+00
       310    1.7336526193E-02   -1.7654905759E-01    1.1253502810E+00
       311    1.7337784519E-02   -1.7647111549E-01    1.1235089528E+00
       312    1.7338580353E-02   -1.7918484401E-01    1.1280319224E+00
       313    1.7344658495E-02   -1.7801384396E-01    1.1281102739E+00
       314    1.7345096471E-02   -1.7984860370E-01    1.1267937172E+00
       315    1.7345891528E-02   -1.7914538458E-01    1.1281378097E+00
       316    1.7349704050E-02   -1.7643029473E-01    1.1245542486E+00
       317    1.7352470510E-02   -1.8037421706E-01    1.1259606420E+00
       318    1.7354141786E-02   -1.7668237938E-01    1.1259172421E+00
       319    1.7358794957E-02   -1.7869192427E-01    1.1286675745E+00
       320    1.7361282954E-02   -1.7795816854E-01    1.1281567705E+00
       321    1.7362938656E-02   -1.8051350053E-01    1.1257580365E+00
       322    1.7363088544E-02   -1.7928651876E-01    1.1280851855E+00
       323    1.7365922684E-02   -1.7924473706E-01    1.1281826418E+00
       324    1.7366509577E-02   -1.7882028781E-01    1.1286852065E+00
       325    1.7368162847E-02   -1.7783311187E-01    1.1280402187E+00
       326    1.7368590226E-02   -1.7787119322E-01    1.1280915249E+00
       327    1.7369253372E-02   -1.7640333710E-01    1.1246421382E+00
       328    1.7369915397E-02   -1.7753214271E-01    1.1232279483E+00
       329    1.7371946657E-02   -1.7861043766E-01    1.1288760887E+00
       330    1.7374753453E-02   -1.7939534505E-01    1.1279955369E+00
       331    1.7375817530E-02   -1.7863031918E-01    1.1289227527E+00
       332    1.7376758514E-02   -1.7656373533E-01    1.1256468620E+00
       333    1.7381591788E-02   -1.7992689633E-01    1.1268532955E+00
       334    1.7382266706E-02   -1.7962069151E-01    1.1274794232E+00
       335    1.7382671828E-02   -1.7899421539E-01    1.1287186284E+00
       336    1.7383928145E-02   -1.7995199376E-01    1.1268161650E+00
       337    1.7386332468E-02   -1.8045794672E-01    1.1259322116E+00
       338    1.7388043337E-02   -1.8053717927E-01    1.1258113366E+00
       339    1.7389757988E-02   -1.7892942602E-01    1.1289080744E+00
       340    1.7390328226E-02   -1.7788583886E-01    1.1283048447E+00
       341    1.7392361484E-02   -1.7909503633E-01    1.1287004590E+00
       342    1.7392417285E-02   -1.7636079289E-01    1.1239965158E+00
       343    1.7392625037E-02   -1.7922031435E-01    1.1285097170E+00
       344    1.7392871567E-02   -1.7809830825E-01    1.1287630680E+00
       345    1.7394427324E-02   -1.8049717781E-01    1.1234640358E+00
       346    1.7395914915E-02   -1.7875434753E-01    1.1291645394E+00
       347    1.7397101945E-02   -1.7707318281E-01    1.1270571438E+00
       348    1.7399160334E-02   -1.7802757188E-01    1.1286997021E+00
       349    1.7399445355E-02   -1.7842360392E-01    1.1292611095E+00
       350    1.7402643993E-02   -1.8010667092E-01    1.1266316386E+00
       351    1.7403287969E-02   -1.7693885682E-01    1.1268021316E+00
       352    1.7403390948E-02   -1.7634590922E-01    1.1244925949E+00
       353    1.7404352058E-02   -1.7849538932E-01    1.1293715180E+00
       354    1.7406769180E-02   -1.7901573001E-01    1.1289957506E+00
       355    1.7407231534E-02   -1.7675336015E-01    1.1263645202E+00
       356    1.7407300508E-02   -1.8082327502E-01    1.1247351927E+00
       357    1.7408160118E-02   -1.7961734727E-01    1.1277588260E+00
       358    1.7410188102E-02   -1.7944287435E-01    1.1282267397E+00
       359    1.7415252889E-02   -1.7810377880E-01    1.1232264271E+00
       360    1.7416696836E-02   -1.7817835860E-01    1.1293281402E+00
       361    1.7416705936E-02   -1.7758788982E-01    1.1279859952E+00
       362    1.7417280766E-02   -1.7778415476E-01    1.1232247163E+00
       363    1.7419323236E-02   -1.7942876783E-01    1.1283668050E+00
       364    1.7419943894E-02   -1.7660865527E-01    1.1260027267E+00
       365    1.7420365411E-02   -1.7841414052E-01    1.1295692499E+00
       366    1.7420776470E-02   -1.8085512754E-01    1.1243813231E+00
       367    1.7422650923E-02   -1.7813406807E-01    1.1293656576E+00
       368    1.7423167922E-02   -1.7973814347E-01    1.1275275663E+00
       369    1.7424483608E-02   -1.8009414339E-01    1.1267676981E+00
       370    1.7426688294E-02   -1.7786851747E-01    1.1287762836E+00
       371    1.7429310409E-02   -1.7666994440E-01    1.1262314182E+00
       372    1.7431993177E-02   -1.8048496985E-01    1.1233661915E+00
       373    1.7433173851E-02   -1.7855799793E-01    1.1297408620E+00
       374    1.7433725868E-02   -1.7821068709E-01    1.1296152106E+00
       375    1.7436472615E-02   -1.7901770945E-01    1.1293966482E+00
       376    1.7438573811E-02   -1.7902342218E-01    1.1294174473E+00
       377    1.7438822711E-02   -1.7900279680E-01    1.1294619051E+00
       378    1.7439897241E-02   -1.7854796220E-01    1.1298165411E+00
       379    1.7440259289E-02   -1.7718415433E-01    1.1274418199E+00
       380    1.7440445213E-02   -1.7933453187E-01    1.1232299272E+00
       381    1.7441711496E-02   -1.7818057671E-01    1.1296824437E+00
       382    1.7445987771E-02   -1.7934569336E-01    1.1288338427E+00
       383    1.7446873973E-02   -1.7627814275E-01    1.1242272287E+00
       384    1.7450520396E-02   -1.8026853507E-01    1.1265381077E+00
       385    1.7450565088E-02   -1.8072993439E-01    1.1236833828E+00
       386    1.7451225238E-02   -1.7768976702E-01    1.1285461468E+00
       387    1.7454262554E-02   -1.7774571529E-01    1.1288573090E+00
       388    1.7455275407E-02   -1.7743740728E-01    1.1279892408E+00
       389    1.7455372053E-02   -1.7764745390E-01    1.1232205022E+00
       390    1.7455561532E-02   -1.7820983196E-01    1.1298596202E+00
       391    1.7456395044E-02   -1.7631342326E-01    1.1233297854E+00
       392    1.7456433476E-02   -1.7931484912E-01    1.1290171591E+00
       393    1.7456647891E-02   -1.7659161851E-01    1.1261237193E+00
       394    1.7457171511E-02   -1.7790994923E-01    1.1294599459E+00
       395    1.7457249359E-02   -1.7919525397E-01    1.1293397586E+00
       396    1.7459510693E-02   -1.7921204506E-01    1.1293250980E+00
       397    1.7459755997E-02   -1.8071710842E-01    1.1236255148E+00
       398    1.7460116025E-02   -1.7912584729E-01    1.1295498204E+00
       399    1.7461521460E-02   -1.7639088980E-01    1.1254591791E+00
       400    1.7463518191E-02   -1.7763757113E-01    1.1285527597E+00
       401    1.7465800887E-02   -1.8051459356E-01    1.1233266513E+00
       402    1.7466449220E-02   -1.7841815036E-01    1.1300395183E+00
       403    1.7466918309E-02   -1.8031597091E-01    1.1265242774E+00
       404    1.7467211887E-02   -1.7947014461E-01    1.1287644938E+00
       405    1.7468152208E-02   -1.8088514007E-01    1.1247759169E+00
       406    1.7468854088E-02   -1.7624627295E-01    1.1241873952E+00
       407    1.7469434035E-02   -1.7627848515E-01    1.1234754108E+00
       408    1.7471303896E-02   -1.7672404050E-01    1.1265705400E+00
       409    1.7471618702E-02   -1.7775510954E-01    1.1292480870E+00
       410    1.7472319457E-02   -1.7968634029E-01    1.1282731567E+00
